propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
90742811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/06/a7/797491746.webp,MVR439,17,7,850.0,flat,rent,79.0,True,2,2,avenida de los Castros,Cantabria,Santander,Los Castros,es,43.4705336,-3.7958459,False,https://www.idealista.com/inmueble/90742811/,9100,"Se alquila piso en Avenida de los Castros DE SEPTIEMBRE HASTA JUNIO DE 2026. Muy cercano a la playa y frente a la Universidad Internacional Menéndez Pelayo. Distribuido en salón comedor con sofá cama para dos personas, cocina equipada con menaje incluido, 2 dormitorios, baño y aseo. Dispone de calefacción de gas natural, suelos de tarima, galería cubierta y ascensor. También cuenta con aparcamiento privado exterior y numerado.  Perfil del inquilino: profesores, MIR o personal contratado hasta junio. Si le interesa, solicite una visita, estaremos encantados de mostrárselo.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Los Castros, Santander",Piso en avenida de los Castros,True,True,,,,,
101914873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/94/7a/1417340103.webp,RVA0086,41,4,2000.0,flat,rent,71.0,True,2,1,calle Fernando de los Ríos,Cantabria,Santander,Los Castros,es,43.4706207,-3.7966184,False,https://www.idealista.com/inmueble/101914873/,9039,"Piso para ALQUILER DE TEMPORADA DE VERANO. Situado a 15 minutos de las Playas de Santander y la zona del Sardinero, y a su vez, a a tan solo 15 minutos del centro de la ciudad. Zona con fácil aparcamiento y con todos los servicios a pie de calle (numerosos supermercados, farmacias, y parada de bus, etc). Ideal para un máximo de 5 personas, cuenta con 2 habitaciones, un baño, luminoso salón-comedor y cocina totalmente equipada con menaje. ¡Todo lo que necesitas para disfrutarde unos días estupendos en la ciudad! -Precios Julio y Agosto:  800€/semana 1500€/quincena  2000€/mes.",False,good,False,True,28.0,False,False,True,False,[],False,False,False,2000.0,€/mes,flat,"Los Castros, Santander",Piso en calle Fernando de los Ríos,,,,,,,
107195001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/97/94/1305833577.webp,01057,16,1,1700.0,flat,rent,120.0,,4,3,El Sardinero,Cantabria,Santander,El Sardinero,es,43.4745584,-3.7914391,False,https://www.idealista.com/inmueble/107195001/,9509,"Sardinero, avenida de los castros.  disponible julio 2025  disponible septiembre 2025 a junio 2026.   amueblado  4 dormitorios, 3 cuartos de baño  120 m2 construidos  ascensor  garaje.  conserje.",False,good,False,True,14.0,False,False,False,False,[],False,False,False,1700.0,€/mes,flat,"El Sardinero, Santander",Piso,,,,,,,
102200882,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/ab/70/1401484416.webp,5896,13,1,2000.0,flat,rent,150.0,True,3,2,avenida Manuel García Lago,Cantabria,Santander,El Sardinero,es,43.4815592,-3.7894142,False,https://www.idealista.com/inmueble/102200882/,9812,"ALQUILER TEMPORAL. Distrito Inmobiliario alquila este fantástico piso con impresionantes vistas de la playa del Sardinero para la época de septiembre a junio. El piso cuenta con 140 metros distribuidos en 3 habitaciones, amplio salón-comedor con gran ventanal, cocina completamente equipada y amueblada y 2 baños con plato de ducha. El piso está adaptado para personas de movilidad reducida. Dispone de todas las comodidades: calefacción individual de gas, ventanas de PVC con doble acristalamiento, suelos de madera.. . El edificio tiene ascensor a cota cero y zona de aparcamiento en la urbanización. Se solicitan 2 meses de fianza.",False,good,False,True,13.0,False,False,False,False,[],False,False,False,2000.0,€/mes,flat,"El Sardinero, Santander",Piso en avenida Manuel García Lago,,,,,,,
100668186,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/0c/f1/1212040002.webp,DLX00250,18,1,750.0,flat,rent,50.0,True,1,1,Valdenoja,Cantabria,Santander,Valdenoja,es,43.4758373,-3.8052952,False,https://www.idealista.com/inmueble/100668186/,8429,"APARTAMENTO NO PARA FIJO (EN ALQUILER TEMPORAL) - DISPONIBILIDAD A PARTIR DE MAYO PRECIO ALQUILER VERANO  •Mes de julio 2.200 €  •Mes de agosto 2.350 €   •Quincenas de julio y agosto 1.500 €  •Mes de septiembre 1.850 €  •Primera quincena de septiembre 1.250 €  •Segunda quincena de septiembre 750 € Deluxe Santander pone en alquiler este estupendo apartamento en Avenida Cantabria muy próximo al Sardinero.  Se distribuye en salón comedor con sofá cama, habitación principal, baño y cocina. La vivienda está totalmente equipada y tiene plaza de garaje incluida. DISPONIBILIDAD A PARTIR DE MAYO NO DISPONIBLE PARA ALQUILER FIJO No se admiten mascotas.",False,good,False,True,15.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"Valdenoja, Santander",Piso,True,True,,,,,
30477070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/b5/5c/1151626772.webp,00557,14,1,900.0,flat,rent,85.0,,2,2,Valdenoja,Cantabria,Santander,Valdenoja,es,43.48062,-3.78856,False,https://www.idealista.com/inmueble/30477070/,9857,"Disponible Julio y Agosto de 2026   en Valdenoja, El sardinero.   Muy Soleado, Orientado al SUR.  Recién Amueblado.  2 DORMITORIOS, 2 CUARTOS DE BAÑO  85 M2 CONSTRUIDOS, 80 M2 ÚTILES  ASCENSOR, CALEFACCIÓN. Terraza.   JARDIN.  zonas deportivas, TENIS.  lacado en Blanco.  Zona de Calidad de Vida  Facil aparcamiento en Urbanización.  Consultar fechas y precios.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Valdenoja, Santander",Piso,,,,,,,
106674132,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/27/09/1290565928.webp,,57,bj,1500.0,flat,rent,87.0,False,2,2,avenida los Infantes,Cantabria,Santander,El Sardinero,es,43.4691982,-3.7880096,False,https://www.idealista.com/inmueble/106674132/,9716,"ALQUILER DE TEMPORADA Descubre tu nuevo hogar en el corazón del Sardinero con Pyso Consulting Inmobiliario. Ubicación inmejorable: En un edificio de reciente construcción, te espera este impresionante piso bajo, decorado con un gusto exquisito y una distribución que aprovecha cada rincón. Espacios amplios y luminosos: Con 70 m² útiles, esta vivienda cuenta con un acogedor salón-comedor, una cocina moderna equipada con electrodomésticos de alta gama, dos dormitorios con armarios empotrados (uno de ellos con baño en suite), y un baño adicional que da servicio al resto de la vivienda. Terraza espectacular: Disfruta de una increíble terraza de 65 m² con vistas al Parque de los Pinares, perfecta para relajarse o recibir visitas. Comodidades premium: Este inmueble satisface todas las necesidades de los más exigentes, incluyendo plaza de garaje con acceso directo mediante ascensor, sistema de aerotermia, puerta blindada y mucho más. Solo necesitarás tus maletas para empezar a disfrutar de tu nuevo hogar. Precio: 1.500 € al mes Para más información o para concertar una visita personalizada, no dudes en contactarnos. Será necesario demostrar solvencia económica.",True,good,False,True,17.0,False,False,False,False,[],False,False,False,1500.0,€/mes,flat,"El Sardinero, Santander",Piso en avenida los Infantes,True,True,,,,,
98913160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/68/3a/1368769724.webp,AL2412,13,4,1000.0,flat,rent,100.0,True,3,2,El Astillero,Cantabria,El Astillero,,es,43.398561,-3.8216779,False,https://www.idealista.com/inmueble/98913160/,9916,"///ALQUILER TEMPORAL SOLO PARA EMPRESAS/// Presentamos a continuación amplio piso en Astillero, de reciente construcción. El inmueble se ubica en la calle Navarra, a escasos metros del centro del pueblo. La vivienda se ubica en la CUARTA PLANTA de un EDIFICIO CON ASCENSOR. La vivienda de 85 metros cuadrados se distribuye en 3 habitaciones, salón, dos baños, cocina, tendedero y terraza. El piso está semi-amueblado y recién pintado. Amplio salón con sofá chaise-longue, mesita, mesa,  mueble TV. La cocina está completamente equipada con electrodomésticos (lavadora, frigorífico, horno, LAVAVAJILLAS... ) Baño con bañera y mampara. Calefacción de gas natural, ventanas de PVC, suelos de parquet auténtico. Orientación SUR. Dispone de terraza y tendendero. Existe opción de garaje cerrado de 30 metros cuadrados (se puede hacer trastero)  por 100EUR más. No deje pasar esta oportunidad y solicite una visita sin compromiso.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,1000.0,€/mes,flat,El Astillero,Piso,,,,,,,
106593427,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/1c/22/1288076660.webp,0373,17,1,750.0,flat,rent,42.0,True,1,1,"calle África, 6",Cantabria,Santander,General Dávila,es,43.4651215,-3.8057042,True,https://www.idealista.com/inmueble/106593427/,8262,"Céntrico piso completamente reformado, próximo al Funicular del Río de la Pila. SÓLO ALQUILER DE TEMPORADA DISPONIBLE DEL 16 SEPTIEMBRE DE 2026 AL 30 DE JUNIO DE 2027 (3 MESES MÍNIMO) NO SE ALQUILA DEL 1 DE JULIO AL 15 DE SEPTIEMBRE DE 2026  NO SE ADMITEN MASCOTAS TODOS LOS SUMINISTROS INCLUIDOS (AGUA, GAS, ELECTRICIDAD E INTERNET) UBICACIÓN Situado en zona consolidada dotada de todos los servicios. Centro Botín a 600 m. Ayuntamiento a 650 m. Universidades a 750 m. Hospital Valdecilla a 2,4 km. DISTRIBUCIÓN Salón-comedor-cocina, dormitorio, baño con ducha, pasillo y 2 balcones. CARACTERÍSTICAS Reformado completamente, armarios empotrados, calefacción individual de gas natural, suelos de madera laminada y gres, ventanas de PVC con doble acristalamiento, estructura de madera, cocina equipada (frigorífico combi, placa de inducción, horno y lavadora).",False,good,False,False,18.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"General Dávila, Santander","Piso en calle África, 6",,,,,,,
106343139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/7c/d5/1373491570.webp,AA-162,9,1,875.0,flat,rent,45.0,True,1,1,calle Joaquín Costa,Cantabria,Santander,El Sardinero,es,43.4710063,-3.7809774,False,https://www.idealista.com/inmueble/106343139/,10299,"Lopez-Alonso Inmobiliaria les ofrece la posibilidad de alquilar en el Curso Escolar(Hasta junio de 2025) un precioso apartamento a 100 mtos de pie de la Playa El Sardinero I con wifi. El apartamento de 1 dormitorio tiene sala de estar con TV de pantalla plana, cocina totalmente equipada con nevera y lavavajillas, y 1 baño con ducha.  Precio temporada escolar hasta junio 2025: 875 € mensual Otras temporadas consultar.",False,good,False,False,19.0,False,False,False,False,[],False,False,False,875.0,€/mes,flat,"El Sardinero, Santander",Piso en calle Joaquín Costa,,,,,,,
99549298,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/1b/eb/1047199177.webp,AL2433,8,1,950.0,flat,rent,70.0,True,3,1,El Astillero,Cantabria,El Astillero,,es,43.4025566,-3.8243565,False,https://www.idealista.com/inmueble/99549298/,9449,"////SOLO PARA EMPRESAS - TEMPORAL ////   Presentamos a continuación céntrica vivienda en El Astillero a 5 minutos andando del puerto de ASTANDER. La vivienda es una PRIMERA PLANTA en un edificio sin ascensor. Tiene una superficie útil de 70 metros distribuidos en 3 dormitorios ( el primero con cama de 1,35, armario y mesita; el segundo con cama de 90 y armario; y el tercero con cama de 90 y armario ). Salón amueblado completamente con sofá, mesa comedor y mueble de tv. Cocina equipada completamente con electrodomésticos y baño con plato de ducha y mampara. La vivienda dispone de caldera de gas para el agua caliente, los suelos son de gres, y las ventanas de PVC de doble cristal.   Es muy luminosa, todo exterior y dispone de orientación sur-este. Esta emplazada en el centro de la localidad, con todos los servicios a un paso como supermercados, bares, comercios, paradas de autobus, etc. A un paso del puerto y de la salida de la autovía A-8. Esta destinado a un alquiler TEMPORAL, y para EMPRESAS que necesiten disponer de una vivienda por unos meses. LAS CONDICIONES PUEDEN VARIAR EN FUNCION DEL TIEMPO. Se solicitará solvencia económica. No deje pasar esta oportunidad y solicite una visita sin compromiso.",False,good,False,False,14.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,El Astillero,Piso,,,,,,,
97433737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/b2/59/1276037987.webp,AL2289,9,3,900.0,flat,rent,90.0,True,4,1,Muriedas,Cantabria,Camargo,Muriedas,es,43.4191147,-3.8465136,False,https://www.idealista.com/inmueble/97433737/,6883,"SOLO EMPRESAS - PERSONAL TRASLADADO - POR MESES - TRIMESTRES DESDE OCTUBRE DE 2025 Presentamos a continuación amplia vivienda en el centro de Maliaño. La vivienda es una TERCERA PLANTA, en un edificio con ascensor. Tiene una superficie útil de 90 metros distribuidos en 4 dormitorios ( el 1º con cama de matrimonio y armario empotrado, el segundo con cama de matrimonio y armario con acceso a balcón, tercero equipado con cama nido  y armario y el cuarto habilitado como despacho (ideal para teletrabajar). Amplio salón comedor amueblado con sofá chase-longe, mesita central y armario de tv, desde el cual accedemos a hermoso balcón orientado a la calle principal. Cocina equipada con electrodomésticos (incluye lavavajillas) y baño completo con plato de ducha. La vivienda dispone de suelos cerámicos y ventanas de PVC climalit. Dispone de calefactores eléctricos.  Es exterior a la calle principal ( avenida de la concordia) tanto el salón como uno de los dormitorios principales. Los muebles son prácticamente nuevos. Esta emplazada en el centro de la Maliaño con todos los servicios a un paso, como paradas de autobús, supermercados, colegios, etc. A un paso de la salida de la autovía A-8. A 6 minutos de Santander. Esta destinado a un alquiler TEMPORAL DE EMPRESAS / TRASLADADOS, se solicitará solvencia económica para acceder al alquiler de la vivienda. No deje pasar esta oportunidad y solicite una visita sin compromiso.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Muriedas, Camargo",Piso,,,,,,,
105892704,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/f0/d9/1266186880.webp,62181839,14,1,1100.0,flat,rent,111.0,,2,1,"calle Río de la Pila, 2",Cantabria,Santander,Centro - Ayuntamiento,es,43.4642006,-3.8041234,True,https://www.idealista.com/inmueble/105892704/,8386,"ALQUILER TEMPORAL CON GASTOS INCLUIDOS, AGUA, LUZ  Y GAS. Piso disponible hasta el 15 de junio. Es un piso en perfecto estado, ideal para compartir, profesores, personal sanitario, estudiantes. Situado en el centro de Santander, en la calle El Rio de la Pila. Dispone del uso de una terraza de más de 40 m2. Baño con bañera de hidromasaje y con plato de ducha. Es un primero sin ascensor, equipado y amplio.",False,good,False,,10.0,False,False,False,False,[],False,False,False,1100.0,€/mes,flat,"Centro - Ayuntamiento, Santander","Piso en calle Río de la Pila, 2",,,,,,,
105612903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/12/dc/1353982852.webp,22320,39,2,2700.0,penthouse,rent,112.0,True,3,1,Calle Isaac Peral,Cantabria,Suances,,es,43.4310704,-4.0446381,False,https://www.idealista.com/inmueble/105612903/,11553,"Dúplex en alquiler temporal en Suances. Capacidad de hasta 8 personas,  Junio 2025: mes completo 2.700€ Julio 2025: mes completo 4.200€  Agosto 2025: mes completo 5.400€  Septiembre 2025: mes completo 2.700€ Situado en una urbanización privada en municipio de Suances, encontramos esta propiedad de lo más familiar con zonas ajardinada, pista de tenis y gran piscina. Al adentrarnos descubrimos una distribución cómoda y funcional. La planta principal está compuesta por una equipada cocina con salida a la terraza, un luminoso salón-comedor, con acceso directo a dos habitaciones dobles (desde la habitación principal salida a otra terraza privada) y un baño completo. En la segunda altura se encuentra la zona de descanso o una gran habitación.  La vivienda, al igual que las terrazas orientadas al sur, que nos ofrecen unas privilegiadas vistas hacia la montaña y la luminosidad durante todo el día. Todas las estancias dan al exterior. Tiene zona de aparcamiento exterior para un vehículo. Privacidad y tranquilidad. Cercanía a todos los servicios necesarios. Cercanía a las playas.  Mikeli Luxury Real Estate, la mejor y más selecta cartera inmobiliaria de Cantabria. Más inmuebles en la zona. Contacte con su asesor.",True,good,False,False,24.0,True,True,False,False,[],False,False,False,2700.0,€/mes,flat,Suances,Ático en Calle Isaac Peral,True,True,,,,,penthouse
