codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,habitaciones,ratio_habitaciones_superficie,interaccion_superficie_banos,interaccion_superficie_habitaciones,planta_num,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,inv_distancia_min_playa_km,inv_distancia_min_supermercado_km,inv_distancia_min_colegio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,habitaciones_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,subtipologia_casaDePueblo,subtipologia_countryHouse,subtipologia_desconocido,subtipologia_duplex,subtipologia_independantHouse,subtipologia_penthouse,subtipologia_semidetachedHouse,subtipologia_studio,subtipologia_terracedHouse,provincia_Cantabria,provincia_Vizcaya,municipio_Ampuero,municipio_Barcena de Cicero,municipio_Camargo,municipio_Cartes,municipio_Castro-Urdiales,municipio_Colindres,municipio_Cudon,municipio_El Astillero,municipio_Entrambasaguas,municipio_Gallarta,municipio_Getxo,municipio_Guarnizo,municipio_Guriezo,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Marina de Cudeyo,municipio_Miengo,municipio_Noja,municipio_Piélagos,municipio_Polanco,municipio_Ramales de la Victoria,municipio_Reocin,municipio_Ribamontan al Mar,municipio_Santa Cruz de Bezana,municipio_Santa Maria de Cayon,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Sobremazas,municipio_Solares,municipio_Suances,municipio_Torrelavega,municipio_Villaescusa,municipio_Villapresente,municipio_Viveda,municipio_Voto,distrito_Alisal - Cazoña - San Román,distrito_Bezana,distrito_Boo,distrito_Brazomar,distrito_Carlos V,distrito_Castilla - Hermida,distrito_Centro,distrito_Centro - Ayuntamiento,distrito_Cerezo - Aspla - Torres,distrito_Ciudad Nueva,distrito_Cotolino,distrito_Covadonga - Campuzano - Ciudad Vergel,distrito_Cuatro Caminos,distrito_Cueto,distrito_El Callejo - La Pesquera - La Arenosa,distrito_El Puntal,distrito_El Sardinero,distrito_General Dávila,distrito_Inmobiliaria - Barreda,distrito_La Pereda,distrito_La Txitxarra - Murrieta - Parke Santurtzi,distrito_Las Viñas,distrito_Liencres,distrito_Los Castros,distrito_Maliaño,distrito_Mamariga,distrito_Mioño-Santullán,distrito_Monte,distrito_Mortera,distrito_Muriedas,distrito_Numancia - San Fernando,distrito_Oriñón-Allendagua,distrito_Oruña,distrito_Parbayón,distrito_Peñacastillo - Nuevamontaña,distrito_Playa Ostende,distrito_Puerto Chico,distrito_Renedo,distrito_Ris,distrito_Samano,distrito_Somo,distrito_Soto de la Marina,distrito_Sta. María de Getxo,distrito_Tregadín,distrito_Valdenoja,distrito_Zona Playa,distrito_Zurita,distrito_desconocido
110655571,1500.0,99.0,2,1,flat,43.4640099,-3.8075361,6.0,1,1,1,0,1.771,0.059,0.088,7.313220387090301,4.59511985013459,15.151515151515152,13.922324389785988,0.020202020202020204,0.010101010101010102,3,0.030303030303030304,99.0,297.0,6,0,1889.120156587298,14.497331152803211,-165.4907867450074,0.1642511416935848,0.36088054853843377,0.9442870632672333,0.9191176470588235,0.7414284196214967,9801.0,1,4,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110649927,1100.0,68.0,3,1,flat,43.4691696,-3.7925161,5.0,1,1,0,0,0.902,0.064,0.201,7.003065458786462,4.219507705176107,16.176470588235293,13.922324389785988,0.04411764705882353,0.014705882352941176,4,0.058823529411764705,68.0,272.0,5,0,1889.5687057135642,14.383178368759209,-164.85752556163055,1.4903679988882281,0.5257623554153522,0.9398496240601504,0.832639467110741,0.7660838155287478,4624.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110648489,800.0,65.0,1,1,flat,43.463436,-3.8117514,,1,0,0,0,2.107,0.024,0.193,6.684611727667927,4.174387269895637,12.307692307692308,13.922324389785988,0.015384615384615385,0.015384615384615385,2,0.03076923076923077,65.0,130.0,0,0,1889.070268926096,14.529448735401958,-165.6718130218104,0.18790282110686593,0.32185387833923396,0.9765625,0.8382229673093042,0.7122131152161794,4225.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110648462,3750.0,65.0,1,1,flat,43.4606498,-3.8142249,,1,0,0,0,2.317,0.134,0.14,8.229511118964457,4.174387269895637,57.69230769230769,13.922324389785988,0.015384615384615385,0.015384615384615385,2,0.03076923076923077,65.0,130.0,0,0,1888.82808103824,14.548311587780011,-165.76869263734002,0.5312654600213338,0.3014772384684956,0.8818342151675486,0.8771929824561403,0.6868348120307282,4225.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110550197,900.0,90.0,3,2,flat,43.4647524,-3.8196587,1.0,1,1,1,0,2.14,0.018,0.115,6.802394763324311,4.499809670330265,10.0,13.922324389785988,0.03333333333333333,0.022222222222222223,5,0.05555555555555555,180.0,450.0,1,0,1889.184701193306,14.589792584485691,-166.0205196480059,0.8180905363628964,0.3184713375796178,0.9823182711198428,0.8968609865470852,0.7325501984155153,8100.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110647039,1000.0,80.0,2,1,flat,43.4804317,-3.792402,3.0,1,1,1,0,0.547,0.327,0.251,6.907755278982137,4.382026634673881,12.5,13.922324389785988,0.025,0.0125,3,0.0375,80.0,240.0,3,0,1890.5479408183646,14.382312929604,-164.89527613994338,2.2904586806844875,0.6464124111182934,0.7535795026375283,0.7993605115907275,0.7331174751155164,6400.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110640699,850.0,100.0,2,2,flat,43.4601851,-3.820922,5.0,1,1,0,0,2.501,0.094,0.157,6.745236349484363,4.605170185988092,8.5,13.922324389785988,0.02,0.02,4,0.04,200.0,400.0,5,0,1888.7876889262618,14.599444930084,-166.05797737266218,1.01090638317522,0.2856326763781777,0.9140767824497257,0.8643042350907519,0.6880045646395517,10000.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110640685,900.0,65.0,2,1,flat,43.4611597,-3.8082212,1.0,1,1,1,0,1.829,0.201,0.249,6.802394763324311,4.174387269895637,13.846153846153847,13.922324389785988,0.03076923076923077,0.015384615384615385,3,0.046153846153846156,65.0,195.0,1,0,1888.8724024689043,14.502548708129442,-165.50970974612565,0.3371158414058932,0.35348179568752214,0.832639467110741,0.8006405124099278,0.662253925069397,4225.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110640814,1500.0,138.0,3,2,flat,43.4579597,-3.82354,6.0,1,1,0,0,2.627,0.189,0.086,7.313220387090301,4.927253685157205,10.869565217391305,13.922324389785988,0.021739130434782608,0.014492753623188406,5,0.036231884057971016,276.0,690.0,6,0,1888.5942612868243,14.6194581316,-166.163247231338,1.3139705788494862,0.27570995312930796,0.8410428931875525,0.9208103130755064,0.6791877197974556,19044.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110640864,950.0,70.0,2,1,flat,43.4737032,-3.8081357,3.0,1,1,1,0,1.74,0.041,0.39,6.856461984594587,4.248495242049359,13.571428571428571,13.922324389785988,0.02857142857142857,0.014285714285714285,3,0.04285714285714286,70.0,210.0,3,0,1889.9628699216905,14.501897509614489,-165.55376116712424,1.0819667653209026,0.36496350364963503,0.9606147934678195,0.7194244604316546,0.681667585849703,4900.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110642210,850.0,70.0,1,1,flat,43.4580083,-3.8109502,1.0,1,1,0,0,2.108,0.138,0.059,6.745236349484363,4.248495242049359,12.142857142857142,13.922324389785988,0.014285714285714285,0.014285714285714285,2,0.02857142857142857,70.0,140.0,1,0,1888.598485402869,14.523341426880041,-165.61630542248668,0.6786353624062157,0.32175032175032175,0.8787346221441126,0.9442870632672333,0.7149240023872224,4900.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110644564,850.0,70.0,1,1,flat,43.4581719,-3.824328,2.0,1,1,0,0,2.581,0.191,0.065,6.745236349484363,4.248495242049359,12.142857142857142,13.922324389785988,0.014285714285714285,0.014285714285714285,2,0.02857142857142857,70.0,140.0,2,0,1888.61270488995,14.625484651584,-166.19830362598321,1.3574521623440619,0.27925160569673274,0.8396305625524769,0.9389671361502347,0.6859497681331481,4900.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110640730,950.0,80.0,2,2,flat,43.4604188,-3.8110578,7.0,1,1,0,0,2.066,0.199,0.305,6.856461984594587,4.382026634673881,11.875,13.922324389785988,0.025,0.025,4,0.05,160.0,320.0,7,0,1888.8080022713934,14.52416155494084,-165.63016805900662,0.41895944797720536,0.3261578604044358,0.8340283569641367,0.7662835249042146,0.6421565807575956,6400.0,4,4,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110640708,870.0,65.0,2,2,flat,43.464236,-3.8157662,2.0,1,1,0,0,2.392,0.132,0.213,6.768493211648629,4.174387269895637,13.384615384615385,13.922324389785988,0.03076923076923077,0.03076923076923077,4,0.06153846153846154,130.0,260.0,2,0,1889.139811063696,14.56007169306244,-165.84936263762322,0.5005105152377435,0.294811320754717,0.8833922261484098,0.8244023083264632,0.66753528507653,4225.0,4,4,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110640628,850.0,50.0,1,1,flat,43.4647879,-3.8003839,2.0,1,1,1,0,1.209,0.113,0.12,6.745236349484363,3.912023005428146,17.0,13.922324389785988,0.02,0.02,2,0.04,50.0,100.0,2,0,1889.1877871919862,14.44291778737921,-165.1828801520748,0.7462479324131422,0.4526935264825713,0.8984725965858041,0.8928571428571428,0.7480077553085062,2500.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110640595,800.0,55.0,1,1,flat,43.4620273,-3.7990976,5.0,1,1,0,0,1.087,0.158,0.13,6.684611727667927,4.007333185232471,14.545454545454545,13.922324389785988,0.01818181818181818,0.01818181818181818,2,0.03636363636363636,55.0,110.0,5,0,1888.9478170259456,14.43314257432576,-165.1164836065645,0.8740958588499605,0.47915668423574515,0.8635578583765113,0.8849557522123894,0.7425567649415487,3025.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110640774,890.0,120.0,3,1,flat,43.4674141,-3.7982748,6.0,1,1,0,0,1.142,0.218,0.079,6.7912214627261855,4.787491742782046,7.416666666666667,13.922324389785988,0.025,0.008333333333333333,4,0.03333333333333333,120.0,480.0,6,0,1889.4160885408787,14.426891456315042,-165.10118359719468,0.9863138970938319,0.4668534080298786,0.8210180623973727,0.9267840593141798,0.7382185099138104,14400.0,1,9,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110640650,950.0,60.0,1,1,flat,43.462353,-3.7868938,2.0,1,1,0,0,0.109,0.314,0.194,6.856461984594587,4.0943445622221,15.833333333333334,13.922324389785988,0.016666666666666666,0.016666666666666666,2,0.03333333333333333,60.0,120.0,2,0,1888.976128296609,14.34056465247844,-164.58731510911142,1.839681406539835,0.9017132551848512,0.76103500761035,0.8375209380234506,0.8334230669395506,3600.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110640934,800.0,70.0,2,1,flat,43.3993268,-3.8207124,1.0,1,1,0,0,2.602,0.035,0.198,6.684611727667927,4.248495242049359,11.428571428571429,10.827311975419436,0.02857142857142857,0.014285714285714285,3,0.04285714285714286,70.0,210.0,1,0,1883.501566693198,14.597843243513761,-165.81634605641233,0.01422451610303284,0.27762354247640203,0.9661835748792271,0.8347245409015025,0.6928438860857105,4900.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110643646,1000.0,68.0,3,1,flat,43.4147771,-4.0142027,1.0,1,0,1,0,2.212,1.962,2.073,6.907755278982137,4.219507705176107,14.705882352941176,11.78332092330603,0.04411764705882353,0.014705882352941176,4,0.058823529411764705,68.0,272.0,1,1,1884.8428706426846,16.11382331668729,-174.27571545471818,0.08435234796282799,0.311332503113325,0.337609723160027,0.3254149040026033,0.3247857100919851,4624.0,1,9,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110643577,950.0,65.0,2,1,flat,43.4681386,-3.7936301,3.0,1,0,0,0,0.878,0.181,0.177,6.856461984594587,4.174387269895637,14.615384615384615,13.922324389785988,0.03076923076923077,0.015384615384615385,3,0.046153846153846156,65.0,195.0,3,3,1889.4790733488103,14.39162933562601,-164.90203898393187,1.3652481954237299,0.5324813631522897,0.8467400508044031,0.8496176720475785,0.7429463620014237,4225.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110643503,1000.0,68.0,2,1,flat,43.4629784,-3.8117941,2.0,1,1,0,0,2.109,0.046,0.23,6.907755278982137,4.219507705176107,14.705882352941176,13.922324389785988,0.029411764705882353,0.014705882352941176,3,0.04411764705882353,68.0,204.0,2,0,1889.0304913988664,14.529774260794811,-165.67192463354743,0.21407725297019198,0.32164683177870695,0.9560229445506692,0.8130081300813008,0.6968926354702255,4624.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110634038,1600.0,120.0,3,2,flat,43.4739696,-3.807018,4.0,1,1,1,0,1.646,0.135,0.445,7.3777589082278725,4.787491742782046,13.333333333333334,13.922324389785988,0.025,0.016666666666666666,5,0.041666666666666664,240.0,600.0,4,0,1889.986032781724,14.493386052323999,-165.50618479865278,1.1244082353130016,0.3779289493575208,0.8810572687224669,0.6920415224913494,0.6503425801904458,14400.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110633480,600.0,50.0,1,1,flat,43.4220743,-3.9521395,1.0,1,1,0,0,2.466,1.076,0.334,6.396929655216146,3.912023005428146,12.0,9.008183451121694,0.02,0.02,2,0.04,50.0,100.0,1,0,1885.4765365147205,15.619406627460249,-171.61009501296485,2.557132811589189,0.28851702250432776,0.4816955684007707,0.7496251874062968,0.5066125927704651,2500.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110633669,900.0,66.0,2,1,flat,43.4578272,-3.8260306,,1,0,0,0,2.568,0.186,0.132,6.802394763324311,4.189654742026425,13.636363636363637,13.922324389785988,0.030303030303030304,0.015151515151515152,3,0.045454545454545456,66.0,198.0,0,0,1888.5827449450596,14.63851015213636,-166.2709766767123,1.4967619832053285,0.2802690582959641,0.8431703204047218,0.8833922261484098,0.6689438682830319,4356.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110633440,780.0,48.0,1,1,flat,43.4652076,-3.8030436,3.0,1,1,0,0,1.429,0.137,0.085,6.659293919683638,3.871201010907891,16.25,13.922324389785988,0.020833333333333332,0.020833333333333332,2,0.041666666666666664,48.0,96.0,3,0,1889.2242717110978,14.46314062350096,-165.30007958585136,0.5428671824221598,0.41169205434335115,0.8795074758135444,0.9216589861751152,0.7376195054440036,2304.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95817704,1500.0,62.0,2,1,flat,43.4540191,-3.8138678,3.0,1,1,0,0,2.475,0.271,0.128,7.313220387090301,4.127134385045092,24.193548387096776,13.922324389785988,0.03225806451612903,0.016129032258064516,3,0.04838709677419355,62.0,186.0,3,0,1888.2517759431646,14.54558759587684,-165.72788422607496,1.1658004497326167,0.28776978417266186,0.7867820613690009,0.8865248226950354,0.653692222745566,3844.0,1,4,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110340677,980.0,107.0,3,2,flat,43.418237,-3.8422639,5.0,1,1,0,0,2.605,0.107,0.452,6.887552571664617,4.672828834461906,9.158878504672897,10.650202985219561,0.028037383177570093,0.018691588785046728,5,0.04672897196261682,214.0,535.0,5,0,1885.1433041881687,14.76299187724321,-166.82432462674427,0.3572444786768508,0.27739251040221913,0.903342366757001,0.6887052341597797,0.623146703773,11449.0,4,9,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108907532,2850.0,62.0,1,1,flat,43.4756519,-3.79375,5.0,1,1,0,0,0.564,0.356,0.211,7.955074273262697,4.127134385045092,45.96774193548387,13.922324389785988,0.016129032258064516,0.016129032258064516,2,0.03225806451612903,62.0,124.0,5,0,1890.1323081299738,14.392539062500001,-164.93575439562503,1.81671099237353,0.639386189258312,0.7374631268436579,0.8257638315441783,0.734204382548716,3844.0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91805235,1200.0,149.0,3,3,chalet,43.4535603,-3.8430137,,0,0,1,0,2.862,0.538,0.3,7.090076835776092,5.003946305945459,8.053691275167786,13.922324389785988,0.020134228187919462,0.020134228187919462,6,0.040268456375838924,447.0,894.0,0,0,1888.211902745736,14.768754298387691,-166.99262754667612,2.939548264270379,0.2589331952356292,0.6501950585175552,0.7692307692307692,0.5594530076613179,22201.0,9,9,36,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
