precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Ampuero,municipio_Barcena de Cicero,municipio_Camargo,municipio_Castro-Urdiales,municipio_Colindres,municipio_Cudon,municipio_El Astillero,municipio_Guarnizo,municipio_Laredo,municipio_Liendo,municipio_Limpias,municipio_Marina de Cudeyo,municipio_Miengo,municipio_Mogro,municipio_Noja,municipio_Ortuella,municipio_Piélagos,municipio_Polanco,municipio_Ribamontan al Mar,municipio_Ribamontan al Monte,municipio_Santa Cruz de Bezana,municipio_Santander,municipio_Santillana del Mar,municipio_Santoña,municipio_Santurtzi,municipio_Suances,municipio_Torrelavega,municipio_Villaescusa,municipio_Viveda,municipio_Voto,municipio_otro
115000.0,62.0,2,1,5.0,1,0,0,0,43.4608652,-3.8116337,Cantabria,Centro - Ayuntamiento,flat,,1855.0,2.106,0.15,0.287,1,0,5,11.652687407345386,4.127134385045092,1854.8387096774193,3257.5921884290465,0.03225806451612903,0.016129032258064516,62.0,5,1888.846803932571,14.528551462975688,-165.65689842747724,0.8009290069801043,0.6561744986672897,3844.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
540000.0,146.0,4,2,6.0,1,1,0,0,43.4641558,-3.7987785,Cantabria,Puerto Chico,flat,,3699.0,1.07,0.089,0.085,1,1,6,13.199324418540456,4.983606621708336,3698.6301369863013,3257.5921884290465,0.0273972602739726,0.0136986301369863,292.0,0,1889.1328394066736,14.43071809206225,-165.1107005736903,1.8427449926245418,0.7743414730537005,21316.0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
395000.0,120.0,2,2,9.0,1,1,0,0,43.4640272,-3.8075657,Cantabria,Centro - Ayuntamiento,flat,,3292.0,1.773,0.058,0.088,1,1,9,12.886641043883259,4.787491742782046,3291.6666666666665,3257.5921884290465,0.016666666666666666,0.016666666666666666,240.0,0,1889.1216604423396,14.497556559816491,-165.49213915058704,1.140087886813091,0.7416391660129347,14400.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
198000.0,62.0,2,1,4.0,1,0,1,0,43.4645895,-3.8072652,Cantabria,General Dávila,flat,,3194.0,1.755,0.057,0.112,1,0,4,12.196022309676673,4.127134385045092,3193.548387096774,3257.5921884290465,0.03225806451612903,0.016129032258064516,62.0,4,1889.1705404035104,14.495268303131038,-165.4812190356354,1.1773525980615624,0.7361102586096856,3844.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335000.0,106.0,3,2,1.0,0,1,0,0,43.4631707,-3.8094967,Cantabria,Centro - Ayuntamiento,flat,,3160.0,1.924,0.038,0.106,0,1,1,12.721885810807205,4.663439094112067,3160.377358490566,3257.5921884290465,0.02830188679245283,0.018867924528301886,212.0,0,1889.0472072973384,14.51226510731089,-165.57280535318668,0.9708121660294593,0.7365158442768874,11236.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
445000.0,82.0,2,1,3.0,1,1,1,0,43.4786781,-3.7962679,Cantabria,Valdenoja,flat,,5427.0,0.751,0.154,0.308,1,1,3,13.005829561148376,4.406719247264253,5426.829268292683,3257.5921884290465,0.024390243902439025,0.012195121951219513,82.0,0,1890.3954493234198,14.41164996857041,-165.056710005463,2.746556841016028,0.7340597825663143,6724.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
499000.0,149.0,4,1,3.0,1,0,0,0,43.4628189,-3.8137826,Cantabria,Numancia - San Fernando,flat,,3349.0,2.269,0.12,0.296,1,0,3,13.120361374733655,5.003946305945459,3348.993288590604,3257.5921884290465,0.026845637583892617,0.006711409395973154,149.0,3,1889.0166267341974,14.54493772006276,-165.75774246777115,0.6227831054765384,0.6567886757632176,22201.0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
189000.0,96.0,4,1,1.0,1,0,0,0,43.4635009,-3.8078407,Cantabria,Centro - Ayuntamiento,flat,,1969.0,1.792,0.053,0.033,1,0,1,12.14950229404178,4.564348191467836,1968.75,3257.5921884290465,0.041666666666666664,0.010416666666666666,96.0,1,1889.0759104843007,14.49965079657649,-165.50208769150663,1.1082540604243283,0.758629338827283,9216.0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219000.0,87.0,2,1,5.0,0,1,0,0,43.4608913,-3.8134622,Cantabria,Numancia - San Fernando,flat,,2517.0,2.253,0.081,0.187,0,1,5,12.296827008798637,4.465908118654584,2517.2413793103447,3257.5921884290465,0.022988505747126436,0.011494252873563218,87.0,0,1888.8490725904157,14.54249395082884,-165.73646615085886,0.6552005832108118,0.6916459697706311,7569.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
374000.0,118.0,4,2,1.0,1,1,0,0,43.4640255,-3.797237,Cantabria,Puerto Chico,flat,,3169.0,0.945,0.111,0.145,1,1,1,12.83201107639667,4.770684624465665,3169.491525423729,3257.5921884290465,0.03389830508474576,0.01694915254237288,236.0,0,1889.12151266465,14.419008834169,-165.0432057975435,1.9645236780229915,0.762530423965489,13924.0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315000.0,96.0,3,1,1.0,1,0,0,0,43.4511942,-3.7426123,Cantabria,Somo,flat,,3281.0,0.991,0.338,0.856,1,0,1,12.66032791780777,4.564348191467836,3281.25,3532.9463460309107,0.03125,0.010416666666666666,96.0,1,1888.006277406114,14.007146828111289,-162.62097386260865,1.6848625523234184,0.5961458098908795,9216.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460000.0,85.0,2,2,2.0,1,1,0,0,43.4630855,-3.8095316,Cantabria,Centro - Ayuntamiento,flat,,5412.0,1.927,0.047,0.111,1,1,2,13.038981768465277,4.442651256490317,5411.764705882353,3257.5921884290465,0.023529411764705882,0.023529411764705882,170.0,0,1889.0398011803102,14.512531011398561,-165.5739976457518,0.9668358928229208,0.7322821946352955,7225.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389000.0,74.0,2,2,3.0,1,1,1,0,43.477514,-3.8049041,Cantabria,Valdenoja,flat,,5257.0,1.432,0.462,0.317,1,1,3,12.871334622600584,4.30406509320417,5256.756756756757,3257.5921884290465,0.02702702702702703,0.02702702702702703,148.0,0,1890.294223620196,14.477295210196809,-165.42777127640738,2.1765929108590725,0.6181600604142775,5476.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
310000.0,71.0,2,1,4.0,1,0,0,0,43.4636937,-3.7897166,Cantabria,Puerto Chico,flat,,4366.0,0.343,0.064,0.121,1,0,4,12.644327576461329,4.2626798770413155,4366.197183098591,3257.5921884290465,0.028169014084507043,0.014084507042253521,71.0,4,1889.0926700474197,14.361951908315561,-164.71508151220544,2.5656384696689374,0.8588373074362142,5041.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
600000.0,78.0,2,2,4.0,0,1,0,0,43.466867,-3.7859105,Cantabria,El Sardinero,flat,,7692.0,0.458,0.344,0.194,0,1,4,13.304684934198283,4.356708826689592,7692.307692307692,3257.5921884290465,0.02564102564102564,0.02564102564102564,156.0,0,1889.3685267956891,14.33311831401025,-164.5616681774035,2.91596025253018,0.7558132044374988,6084.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279900.0,88.0,4,1,3.0,1,0,0,0,43.4619599,-3.8058494,Cantabria,Centro - Ayuntamiento,flat,,3181.0,1.631,0.127,0.187,1,0,3,12.542187675503545,4.477336814478207,3180.681818181818,3257.5921884290465,0.045454545454545456,0.011363636363636364,88.0,3,1888.9419583492077,14.48448965548036,-165.40967400823905,1.257058221212486,0.703285015954835,7744.0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
495000.0,96.0,2,2,4.0,1,1,1,0,43.4761011,-3.8058124,Cantabria,Valdenoja,flat,,5156.0,1.512,0.353,0.479,1,1,4,13.112313041550827,4.564348191467836,5156.25,3257.5921884290465,0.020833333333333332,0.020833333333333332,192.0,0,1890.1713668574214,14.484208023993762,-165.46188467003364,2.00788298386139,0.6044399980075797,9216.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
450000.0,110.0,2,2,4.0,1,1,0,0,43.4631605,-3.8117991,Cantabria,Centro - Ayuntamiento,flat,,4091.0,2.11,0.029,0.216,1,1,4,13.017002861746503,4.700480365792417,4090.909090909091,3257.5921884290465,0.01818181818181818,0.01818181818181818,220.0,0,1889.0463206487602,14.529812378760809,-165.67283607705556,0.7867404337945209,0.7052430425868903,12100.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250000.0,53.0,1,1,3.0,1,0,0,0,43.4556391,-3.744576,Cantabria,Somo,flat,,4717.0,0.737,0.181,1.166,1,0,3,12.429216196844385,3.970291913552122,4716.981132075472,3532.9463460309107,0.018867924528301886,0.018867924528301886,53.0,3,1888.3925695894488,14.021849419775998,-162.7229432385216,1.8235773519790062,0.6280419356014187,2809.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385000.0,75.0,2,1,3.0,1,1,1,0,43.4803469,-3.7921643,Cantabria,Valdenoja,flat,,5133.0,0.526,0.306,0.265,1,1,3,12.86099861326992,4.31748811353631,5133.333333333333,3257.5921884290465,0.02666666666666667,0.013333333333333334,75.0,0,1890.5405665443398,14.38051007819449,-164.88461926579566,3.1174663518867316,0.7371728709410458,5625.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
330000.0,108.0,4,2,2.0,1,1,0,0,43.4614356,-3.8061322,Cantabria,Centro - Ayuntamiento,flat,,3056.0,1.658,0.16,0.247,1,1,2,12.706847933442663,4.68213122712422,3055.5555555555557,3257.5921884290465,0.037037037037037035,0.018518518518518517,216.0,0,1888.8963844129476,14.48664232387684,-165.4199694953863,1.236040110478578,0.6800721028185227,11664.0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
395000.0,94.0,3,2,1.0,1,0,1,0,43.4646058,-3.8025628,Cantabria,Centro - Ayuntamiento,flat,,4202.0,1.379,0.075,0.159,1,0,1,12.886641043883259,4.543294782270004,4202.127659574468,3257.5921884290465,0.031914893617021274,0.02127659574468085,188.0,1,1889.1719573493938,14.45948384794384,-165.27689313174423,1.5487394981585534,0.7377966701360966,8836.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350000.0,67.0,2,1,2.0,1,1,0,0,43.4634581,-3.7967023,Cantabria,Puerto Chico,flat,,5224.0,0.894,0.112,0.165,1,1,2,12.765688433465597,4.204692619390966,5223.880597014925,3257.5921884290465,0.029850746268656716,0.014925373134328358,67.0,0,1889.0721900104554,14.414948354825292,-165.01781133422364,2.0014663229684535,0.7618775929308897,4489.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
249000.0,89.0,3,2,,1,1,1,0,43.4395755,-3.8528164,Cantabria,Peñacastillo - Nuevamontaña,flat,,2798.0,3.978,0.138,0.354,1,1,0,12.425208175446844,4.48863636973214,2797.752808988764,3257.5921884290465,0.033707865168539325,0.02247191011235955,178.0,0,1886.9967196201999,14.84419421210896,-167.36470889543818,3.5583324830544942,0.6060569828264162,7921.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
249000.0,89.0,3,2,1.0,0,1,1,0,43.4412358,-3.8520146,Cantabria,Peñacastillo - Nuevamontaña,flat,,2798.0,4.02,0.081,0.316,0,1,1,12.425208175446844,4.48863636973214,2797.752808988764,3257.5921884290465,0.033707865168539325,0.02247191011235955,178.0,0,1887.1409678312018,14.83801647861316,-167.33627454364267,3.3837030491440148,0.6280503289691329,7921.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
345000.0,112.0,3,2,,1,1,1,0,43.439013,-3.8438419,Cantabria,Peñacastillo - Nuevamontaña,flat,,3080.0,3.336,0.111,0.136,1,1,0,12.751299696013497,4.718498871295094,3080.3571428571427,3257.5921884290465,0.026785714285714284,0.017857142857142856,224.0,0,1886.9478504141694,14.775120552195611,-166.9726982640447,3.13549571129869,0.6703330018049359,12544.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
580000.0,408.0,6,2,,0,0,1,0,43.4235318,-3.8512321,Cantabria,Muriedas,chalet,independantHouse,1422.0,3.312,0.24,0.294,0,0,0,13.270783382522602,6.0112671744041615,1421.5686274509803,2186.683851919792,0.014705882352941176,0.004901960784313725,816.0,0,1885.6031139856111,14.831988688070409,-167.23409956353078,1.3003366382520887,0.6037200287159332,166464.0,4,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325000.0,93.0,2,2,5.0,1,1,1,0,43.4389371,-3.8448652,Cantabria,Peñacastillo - Nuevamontaña,flat,duplex,3495.0,3.398,0.194,0.075,1,1,5,12.691580461311874,4.532599493153256,3494.6236559139784,3257.5921884290465,0.021505376344086023,0.021505376344086023,186.0,0,1886.9412563777562,14.782988406171041,-167.01685758077892,3.1906776870913083,0.6650431920664551,8649.0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121000.0,95.0,4,3,3.0,1,0,0,0,43.4577383,-3.845063,Cantabria,Alisal - Cazoña - San Román,flat,,1274.0,2.429,0.172,0.195,1,0,3,11.703545824578878,4.553876891600541,1273.6842105263158,3257.5921884290465,0.042105263157894736,0.031578947368421054,285.0,3,1888.5750181512872,14.784509473969,-167.09774160101293,1.9669861682466072,0.6605642057970588,9025.0,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
498000.0,109.0,3,2,,1,1,0,0,43.4672978,-3.8351963,Cantabria,Monte,flat,,4569.0,1.349,0.291,0.477,1,1,0,13.11835535600679,4.6913478822291435,4568.807339449541,3257.5921884290465,0.027522935779816515,0.01834862385321101,218.0,0,1889.4059780338846,14.708730659533689,-166.7056196935581,1.2558186136987257,0.6257848261005062,11881.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
359000.0,164.0,3,2,,0,0,1,0,43.3809721,-4.0716993,Cantabria,,chalet,semidetachedHouse,2189.0,5.322,2.533,2.329,0,0,0,12.791077667470415,5.099866427824199,2189.0243902439024,2283.8800201124523,0.018292682926829267,0.012195121951219513,328.0,0,1881.9087403409785,16.578735189620488,-176.6342737328895,0.9954693249820803,0.2472046232782694,26896.0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
471900.0,256.0,5,2,,0,0,0,0,43.4262633,-4.0747159,Cantabria,,chalet,semidetachedHouse,1843.0,1.033,0.403,2.516,0,0,0,13.064522377714479,5.545177444479562,1843.359375,3083.07095100816,0.01953125,0.0078125,512.0,0,1885.8403442009271,16.60330966571281,-176.94968554609648,2.345477961548374,0.49635213241552534,65536.0,4,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485000.0,268.0,4,3,,0,0,1,0,43.3780394,-4.0714205,Cantabria,,chalet,semidetachedHouse,1810.0,5.63,2.207,2.014,0,0,0,13.091904169919621,5.5909869805108565,1809.7014925373135,2283.8800201124523,0.014925373134328358,0.011194029850746268,804.0,0,1881.6543021879522,16.576464887820254,-176.61023886296772,0.9769469367431806,0.2648108214198279,71824.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277000.0,562.0,4,2,,0,0,0,0,43.4150051,-4.1019913,Cantabria,,flat,,493.0,1.11,2.142,2.733,0,0,0,12.531772785169476,6.331501849893691,492.88256227758006,1598.6900277604643,0.0071174377224199285,0.0035587188612099642,1124.0,0,1884.862667833026,16.82633262527569,-178.08797320965564,1.7195614509711585,0.35336110960409833,315844.0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
460000.0,221.0,4,3,,0,0,1,0,43.3947907,-4.0917437,Cantabria,,chalet,independantHouse,2081.0,3.368,1.61,1.232,0,0,0,13.038981768465277,5.398162701517753,2081.447963800905,1598.6900277604643,0.01809954751131222,0.013574660633484163,663.0,0,1883.1078598968065,16.74236650648969,-177.5603614595436,0.6805852678525945,0.3533693884083205,48841.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
460000.0,221.0,4,3,,0,0,1,0,43.3940437,-4.0912518,Cantabria,,chalet,independantHouse,2081.0,3.456,1.605,1.241,0,0,0,13.038981768465277,5.398162701517753,2081.447963800905,1598.6900277604643,0.01809954751131222,0.013574660633484163,663.0,0,1883.0430286375095,16.73834129100324,-177.53595939690365,0.7711422757021537,0.3515076794188963,48841.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
460000.0,221.0,4,3,,0,0,1,0,43.3935527,-4.0926316,Cantabria,,chalet,independantHouse,2081.0,3.493,1.481,1.118,0,0,0,13.038981768465277,5.398162701517753,2081.447963800905,1598.6900277604643,0.01809954751131222,0.013574660633484163,663.0,0,1883.0004159276773,16.74963341331856,-177.5938250162853,0.802731131725625,0.36592508412132013,48841.0,9,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124000.0,162.0,0,0,,0,0,0,0,43.4024142,-4.0896408,Cantabria,,countryHouse,casale,765.0,2.578,2.283,1.856,0,0,0,11.728036844587173,5.087596335232384,765.4320987654321,1598.6900277604643,0.0,0.0,0.0,0,1883.769558388362,16.72516187302464,-177.50028393081936,0.388569957951736,0.3114084179901128,26244.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
277000.0,562.0,4,4,,0,0,0,0,43.4139528,-4.1009808,Cantabria,,chalet,independantHouse,493.0,1.207,2.128,2.628,0,0,0,12.531772785169476,6.331501849893691,492.88256227758006,1598.6900277604643,0.0071174377224199285,0.0071174377224199285,2248.0,0,1884.7712977206277,16.818043521968644,-178.03978688490625,1.5805193645624154,0.34947693783133627,315844.0,16,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
287000.0,562.0,4,2,,0,0,0,0,43.4138349,-4.1020316,Cantabria,,chalet,independantHouse,511.0,1.237,2.208,2.603,0,0,0,12.567237494741759,6.331501849893691,510.6761565836299,1598.6900277604643,0.0071174377224199285,0.0035587188612099642,1124.0,0,1884.7610607244578,16.82666324739856,-178.08492263698284,1.6014638467267988,0.34543148531822204,315844.0,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195000.0,75.0,2,1,,1,0,1,0,43.3806255,-4.0529657,Cantabria,,flat,,2600.0,5.425,1.62,1.575,1,0,0,12.180754837545884,4.31748811353631,2600.0,2283.8800201124523,0.02666666666666667,0.013333333333333334,75.0,0,1881.8786687712502,16.426530965376486,-175.82018719604534,0.5421928849583306,0.30855697574079577,5625.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220000.0,68.0,2,1,1.0,1,0,0,0,43.4631669,-3.8212246,Cantabria,Los Castros,flat,,3235.0,2.206,0.228,0.114,1,0,1,12.301382825334498,4.219507705176107,3235.294117647059,3257.5921884290465,0.029411764705882353,0.014705882352941176,68.0,1,1889.0468769772554,14.601757443645159,-166.08252255218574,0.12625185785197177,0.6746378249521184,4624.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
305000.0,89.0,3,1,7.0,1,1,0,0,43.4532734,-3.8168994,Cantabria,Castilla - Hermida,flat,,3427.0,2.733,0.19,0.107,1,1,7,12.628067055589549,4.48863636973214,3426.9662921348313,3257.5921884290465,0.033707865168539325,0.011235955056179775,89.0,0,1888.1869691751476,14.56872102972036,-165.85677316849598,1.0410535385206827,0.6705198540065944,7921.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
175000.0,101.0,3,2,2.0,0,1,1,0,43.4627606,-3.8451745,Cantabria,Alisal - Cazoña - San Román,flat,,1733.0,1.888,0.408,0.241,0,1,2,12.072541252905651,4.61512051684126,1732.6732673267327,3257.5921884290465,0.0297029702970297,0.019801980198019802,202.0,0,1889.0115589729126,14.78536693545025,-167.1218987587247,1.9185091806416923,0.620763144434269,10201.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
159000.0,85.0,2,1,4.0,0,1,1,0,43.4644287,-3.8419253,Cantabria,Alisal - Cazoña - San Román,flat,,1871.0,1.652,0.447,0.23,0,1,4,11.976659481202368,4.442651256490317,1870.5882352941176,3257.5921884290465,0.023529411764705882,0.011764705882352941,85.0,0,1889.1565622173837,14.760390010780092,-166.9870882725761,1.6757491648850154,0.6270556800074657,7225.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
349000.0,255.0,4,2,,0,0,0,0,43.3990899,-3.8270257,Cantabria,,chalet,terracedHouse,1369.0,2.832,0.51,0.057,0,0,0,12.762827201184564,5.541263545158426,1368.6274509803923,1765.5785737388258,0.01568627450980392,0.00784313725490196,510.0,0,1883.481004148282,14.64612570846049,-166.08943240391042,0.33664706183091064,0.6230952611380932,65025.0,4,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195000.0,90.0,3,2,2.0,1,1,0,0,43.4521334,-3.8183826,Cantabria,Castilla - Hermida,flat,,2167.0,2.893,0.218,0.103,1,1,2,12.180754837545884,4.499809670330265,2166.6666666666665,3257.5921884290465,0.03333333333333333,0.022222222222222223,180.0,0,1888.0878970113956,14.58004567998276,-165.91687010743885,1.1286746717738,0.6615025611874215,8100.0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170000.0,59.0,3,1,5.0,1,0,0,0,43.4644586,-3.825257,Cantabria,Los Castros,flat,,2881.0,1.915,0.145,0.169,1,0,5,12.043553716032399,4.07753744390572,2881.35593220339,3257.5921884290465,0.05084745762711865,0.01694915254237288,59.0,5,1889.159161391114,14.632591116049001,-166.2627245108602,0.40983540699625426,0.6906158706044145,3481.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
269000.0,68.0,3,1,5.0,1,1,0,0,43.453013,-3.8195634,Cantabria,Castilla - Hermida,flat,,3956.0,2.943,0.123,0.225,1,1,5,12.502466658583977,4.219507705176107,3955.8823529411766,3257.5921884290465,0.04411764705882353,0.014705882352941176,68.0,0,1888.164338778169,14.589064566619559,-165.97153807452418,1.0150171795524712,0.6534708267461959,4624.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
170000.0,59.0,3,1,5.0,1,0,0,0,43.4633678,-3.8248724,Cantabria,Los Castros,flat,,2881.0,2.037,0.152,0.08,1,0,5,12.043553716032399,4.07753744390572,2881.35593220339,3257.5921884290465,0.05084745762711865,0.01694915254237288,59.0,5,1889.064340518077,14.62964887628176,-166.2418359092687,0.3149921409799712,0.7077512632267874,3481.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280000.0,83.0,3,1,4.0,1,1,1,0,43.4540418,-3.8207004,Cantabria,Castilla - Hermida,flat,,3373.0,2.989,0.047,0.342,1,1,4,12.542544882151388,4.418840607796598,3373.4939759036147,3257.5921884290465,0.03614457831325301,0.012048192771084338,83.0,0,1888.2537487561472,14.597751546560161,-166.02487488687672,0.8913622954260724,0.6503185721104282,6889.0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240000.0,100.0,3,2,2.0,1,1,1,0,43.4170614,-3.8328635,Cantabria,Maliaño,flat,,2400.0,1.885,0.675,0.41,1,1,2,12.388394202324127,4.605170185988092,2400.0,2186.683851919792,0.03,0.02,200.0,0,1885.0412206113701,14.690842609632252,-166.4116699173189,2.680081721258336,0.5509517447119161,10000.0,4,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
