precio,superficie_construida_m2,numero_dormitorios,numero_banos,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,latitud,longitud,provincia,distrito,tipologia,subtipologia,precio_m2_raw,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km,es_exterior_piso,tiene_ascensor_piso,planta_num,log_precio,log_superficie_construida_m2,precio_m2,precio_m2_municipio_media,ratio_dormitorios_superficie,ratio_banos_superficie,interaccion_superficie_banos,interaccion_planta_sin_ascensor_piso,latitud_2,longitud_2,interaccion_latitud_longitud,distancia_centro_municipio_km,score_cercania_servicios,superficie_construida_m2_2,numero_banos_2,numero_dormitorios_2,tipologia_unificada_piso,tipologia_unificada_unifamiliar,municipio_Camargo,municipio_Castro-Urdiales,municipio_El Astillero,municipio_Piélagos,municipio_Santander,municipio_Torrelavega,municipio_otro
850.0,60.0,2,2,1.0,1,1,1,0,43.3729201,-3.2088651,Cantabria,Cotolino,flat,,14.0,0.088,0.3,0.137,1,1,1,6.745236349484363,4.0943445622221,14.166666666666666,12.055894042133072,0.03333333333333333,0.03333333333333333,120.0,0,1881.210198000984,10.29681522999801,-139.17784959397852,1.072941708588289,0.855951964034379,3600.0,4,4,1,0,0,1,0,0,0,0,0
900.0,68.0,1,1,4.0,1,0,0,0,43.383912,-3.2198145,Cantabria,Centro,flat,,13.0,0.213,0.103,0.057,1,0,4,6.802394763324311,4.219507705176107,13.235294117647058,12.055894042133072,0.014705882352941176,0.014705882352941176,68.0,4,1882.1638204237443,10.36720541441025,-139.688148924324,0.7968425833847909,0.8923648052574377,4624.0,1,1,1,0,0,1,0,0,0,0,0
695.0,50.0,1,1,5.0,1,1,0,0,43.3842097,-3.2192735,Cantabria,Centro,flat,,14.0,0.163,0.059,0.016,1,1,5,6.543911845564792,3.912023005428146,13.9,12.055894042133072,0.02,0.02,50.0,0,1882.1896512935741,10.36372186780225,-139.66563660565294,0.8359683782833228,0.9294614198767186,2500.0,1,1,1,0,0,1,0,0,0,0,0
1200.0,90.0,3,2,1.0,1,1,1,0,43.3784804,-3.2175719,Cantabria,Centro,flat,,13.0,0.341,0.214,0.064,1,1,1,7.090076835776092,4.499809670330265,13.333333333333334,12.055894042133072,0.03333333333333333,0.022222222222222223,180.0,0,1881.6925618131843,10.352768931669608,-139.57337959974075,0.33553764682453024,0.8364283360544454,8100.0,4,9,1,0,0,1,0,0,0,0,0
1000.0,68.0,2,2,,1,1,1,0,43.3690207,-3.2035556,Cantabria,Cotolino,flat,,15.0,0.465,0.31,0.151,1,1,0,6.907755278982137,4.219507705176107,14.705882352941176,12.055894042133072,0.029411764705882353,0.029411764705882353,136.0,0,1880.8719564770286,10.26276848229136,-138.93506913000093,1.6555237524699036,0.7715874553167424,4624.0,4,4,1,0,0,1,0,0,0,0,0
1100.0,150.0,3,2,,0,0,1,0,43.348293,-3.2109118,Cantabria,Mioño-Santullán,chalet,terracedHouse,7.0,2.179,1.948,1.536,0,0,0,7.003065458786462,5.0106352940962555,7.333333333333333,12.055894042133072,0.02,0.013333333333333334,300.0,0,1879.0745060138488,10.30995458737924,-139.1875455035574,3.273418618046209,0.34936637358228767,22500.0,4,9,0,1,0,1,0,0,0,0,0
800.0,65.0,1,1,5.0,1,1,1,0,43.387147,-3.2290876,Cantabria,Playa Ostende,flat,,12.0,0.261,0.743,0.631,1,1,5,6.684611727667927,4.174387269895637,12.307692307692308,12.055894042133072,0.015384615384615385,0.015384615384615385,65.0,0,1882.4445247996089,10.427006728473762,-140.10089837707721,1.3224767115227019,0.6599552205541491,4225.0,1,1,1,0,0,1,0,0,0,0,0
1100.0,100.0,3,2,1.0,1,1,1,0,43.390736,-3.2321923,Cantabria,Playa Ostende,flat,,11.0,0.67,1.18,1.094,1,1,1,7.003065458786462,4.605170185988092,11.0,12.055894042133072,0.03,0.02,200.0,0,1882.7559706216957,10.44706706417929,-140.24720279053278,1.79350061151183,0.5116909701185067,10000.0,4,9,1,0,0,1,0,0,0,0,0
1100.0,160.0,3,2,,0,0,1,0,43.3455097,-3.2095474,Cantabria,Mioño-Santullán,chalet,terracedHouse,7.0,2.371,2.22,1.853,0,0,0,7.003065458786462,5.075173815233827,6.875,12.055894042133072,0.01875,0.0125,320.0,0,1878.833211152794,10.30119451284676,-139.1194679593098,3.6007703617103903,0.3192383740408045,25600.0,4,9,0,1,0,1,0,0,0,0,0
800.0,70.0,2,2,,1,1,0,0,43.3719886,-3.2059555,Cantabria,Cotolino,flat,,11.0,0.174,0.118,0.293,1,1,0,6.684611727667927,4.248495242049359,11.428571428571429,12.055894042133072,0.02857142857142857,0.02857142857142857,140.0,0,1881.12939511853,10.278150667980249,-139.04866539810732,1.3299180560488408,0.8398794480548736,4900.0,4,4,1,0,0,1,0,0,0,0,0
870.0,60.0,2,2,,0,0,0,0,43.3967901,-3.3655702,Cantabria,,countryHouse,countryHouse,15.0,1.822,4.328,0.853,0,0,0,6.768493211648629,4.0943445622221,14.5,14.5,0.03333333333333333,0.03333333333333333,120.0,0,1883.2813909834576,11.327062771128041,-146.054943536215,0.0,0.36057056868310516,3600.0,4,4,0,1,0,0,0,0,0,0,1
650.0,41.0,1,1,1.0,1,0,0,0,43.3854398,-3.2171986,Cantabria,Centro,flat,,16.0,0.099,0.161,0.194,1,0,1,6.476972362889683,3.713572066704308,15.853658536585366,12.055894042133072,0.024390243902439025,0.024390243902439025,41.0,1,1882.296386639424,10.350366831841962,-139.57957618494427,1.0091622008362926,0.8695884960385262,1681.0,1,1,1,0,0,1,0,0,0,0,0
850.0,65.0,2,1,2.0,1,1,1,0,43.3841058,-3.2261254,Cantabria,Centro,flat,,13.0,0.302,0.408,0.239,1,1,2,6.745236349484363,4.174387269895637,13.076923076923077,12.055894042133072,0.03076923076923077,0.015384615384615385,65.0,0,1882.1806360655937,10.40788509652516,-139.96256567766733,0.9111943117816429,0.7617929766303195,4225.0,1,4,1,0,0,1,0,0,0,0,0
800.0,84.0,2,1,,1,0,0,0,43.3955184,-3.8170882,Cantabria,,flat,,10.0,2.938,0.198,0.542,1,0,0,6.684611727667927,4.430816798843313,9.523809523809524,10.756256056890814,0.023809523809523808,0.011904761904761904,84.0,0,1883.1710172047385,14.570162326579242,-165.64452121752288,0.5466391314952386,0.5790563265456843,7056.0,1,4,1,0,0,0,1,0,0,0,0
800.0,54.0,2,1,4.0,1,0,0,0,43.4652725,-3.8062113,Cantabria,General Dávila,flat,,15.0,1.682,0.114,0.184,1,0,4,6.684611727667927,3.9889840465642745,14.814814814814815,12.248973929818641,0.037037037037037035,0.018518518518518517,54.0,4,1889.229913499256,14.487244460247691,-165.43801134707925,0.4826930638204383,0.7050389134570932,2916.0,1,4,1,0,0,0,0,0,1,0,0
850.0,80.0,2,1,5.0,1,1,0,0,43.4608941,-3.8101227,Cantabria,Centro - Ayuntamiento,flat,,11.0,1.985,0.224,0.318,1,1,5,6.745236349484363,4.382026634673881,10.625,12.248973929818641,0.025,0.0125,80.0,0,1888.8493159714146,14.51703498905529,-165.59133917270606,0.318310414338145,0.6369090602293571,6400.0,1,4,1,0,0,0,0,0,1,0,0
950.0,70.0,2,1,3.0,1,1,1,0,43.472459,-3.8092761,Cantabria,Monte,flat,,14.0,1.865,0.145,0.243,1,1,3,6.856461984594587,4.248495242049359,13.571428571428571,12.248973929818641,0.02857142857142857,0.014285714285714285,70.0,0,1889.854691506681,14.51058440603121,-165.5985990769299,1.0125119680049162,0.6756359381049645,4900.0,1,4,1,0,0,0,0,0,1,0,0
850.0,75.0,2,1,8.0,1,1,0,0,43.4012477,-3.8227391,Cantabria,,flat,penthouse,11.0,2.463,0.217,0.073,1,1,8,6.745236349484363,4.31748811353631,11.333333333333334,10.756256056890814,0.02666666666666667,0.013333333333333334,75.0,0,1883.6683019167551,14.613334226668812,-165.91164657157506,0.23807435054298512,0.6808087004007041,5625.0,1,4,1,0,0,0,1,0,0,0,0
850.0,100.0,2,2,5.0,1,1,0,0,43.4610704,-3.8209622,Cantabria,Numancia - San Fernando,flat,,9.0,2.414,0.153,0.083,1,1,5,6.745236349484363,4.605170185988092,8.5,12.248973929818641,0.02,0.02,200.0,0,1888.864640313756,14.599752133828838,-166.06310716993886,0.7968709935484921,0.6945250878391324,10000.0,4,4,1,0,0,0,0,0,1,0,0
900.0,65.0,2,1,1.0,1,1,1,0,43.4627212,-3.8108109,Cantabria,Centro - Ayuntamiento,flat,,14.0,2.029,0.092,0.211,1,1,1,6.802394763324311,4.174387269895637,13.846153846153847,12.248973929818641,0.03076923076923077,0.015384615384615385,65.0,0,1889.0081341089292,14.52227971555881,-165.62821169262105,0.1136469338677728,0.6905522361127808,4225.0,1,4,1,0,0,0,0,0,1,0,0
950.0,60.0,1,1,2.0,1,1,0,0,43.4620295,-3.7878384,Cantabria,Puerto Chico,flat,,16.0,0.193,0.266,0.26,1,1,2,6.856461984594587,4.0943445622221,15.833333333333334,12.248973929818641,0.016666666666666666,0.016666666666666666,60.0,0,1888.9480082588702,14.34771974451456,-164.6271442820328,1.9317321536258423,0.8072543921473101,3600.0,1,1,1,0,0,0,0,0,1,0,0
950.0,80.0,2,2,7.0,1,1,0,0,43.4632163,-3.809247,Cantabria,Centro - Ayuntamiento,flat,duplex,12.0,1.904,0.044,0.085,1,1,7,6.856461984594587,4.382026634673881,11.875,12.248973929818641,0.025,0.025,160.0,0,1889.0511711405857,14.510362707009,-165.56212630112609,0.19967097301630327,0.741288669795091,6400.0,4,4,1,0,0,0,0,0,1,0,0
890.0,120.0,3,1,6.0,1,1,0,0,43.4693755,-3.7967084,Cantabria,General Dávila,flat,,7.0,1.156,0.214,0.331,1,1,6,6.7912214627261855,4.787491742782046,7.416666666666667,12.248973929818641,0.025,0.008333333333333333,120.0,0,1889.5866063600001,14.41499467463056,-165.0405431036042,1.3727152758880685,0.6796199740966521,14400.0,1,9,1,0,0,0,0,0,1,0,0
1500.0,138.0,3,2,6.0,1,1,0,0,43.4611663,-3.820208,Cantabria,Numancia - San Fernando,flat,,11.0,2.437,0.135,0.137,1,1,6,7.313220387090301,4.927253685157205,10.869565217391305,12.248973929818641,0.021739130434782608,0.014492753623188406,276.0,0,1888.8729761562558,14.593989163264,-166.0306951885904,0.736105284213992,0.6838387185501184,19044.0,4,9,1,0,0,0,0,0,1,0,0
870.0,65.0,2,2,2.0,1,1,0,0,43.4616341,-3.8159038,Cantabria,Numancia - San Fernando,flat,,13.0,2.444,0.019,0.129,1,1,2,6.768493211648629,4.174387269895637,13.384615384615385,12.248973929818641,0.03076923076923077,0.03076923076923077,130.0,0,1888.9136386422826,14.561121810854441,-165.84541471639957,0.40005644278498725,0.7191513026361549,4225.0,4,4,1,0,0,0,0,0,1,0,0
850.0,50.0,1,1,2.0,1,1,1,0,43.4641133,-3.7979778,Cantabria,Puerto Chico,flat,,17.0,1.005,0.099,0.123,1,1,2,6.745236349484363,3.912023005428146,17.0,12.248973929818641,0.02,0.02,50.0,0,1889.129144955237,14.42463536929284,-165.07573741008474,1.1081856599007442,0.7663810582369633,2500.0,1,1,1,0,0,0,0,0,1,0,0
800.0,55.0,1,1,5.0,1,1,0,0,43.462671,-3.7991553,Cantabria,Puerto Chico,flat,,15.0,1.089,0.108,0.073,1,1,5,6.684611727667927,4.007333185232471,14.545454545454545,12.248973929818641,0.01818181818181818,0.01818181818181818,55.0,0,1889.003770454241,14.433580993518088,-165.1214368818063,1.0156424791356888,0.771063822206318,3025.0,1,1,1,0,0,0,0,0,1,0,0
940.0,88.0,3,2,7.0,1,1,1,0,43.4712382,-3.7921481,Cantabria,Los Castros,flat,,11.0,0.788,0.169,0.071,1,1,7,6.845879875264049,4.477336814478207,10.681818181818182,12.248973929818641,0.03409090909090909,0.022727272727272728,176.0,0,1889.7485506411394,14.38038721233361,-164.84937334477743,1.7949468534216972,0.7828076418491324,7744.0,4,9,1,0,0,0,0,0,1,0,0
780.0,74.0,2,1,2.0,1,0,0,0,43.402996,-3.8186279,Cantabria,,flat,,11.0,2.162,0.388,0.205,1,0,2,6.659293919683638,4.30406509320417,10.54054054054054,10.756256056890814,0.02702702702702703,0.013513513513513514,74.0,2,1883.8200617760162,14.58191903865841,-165.73989146918842,0.4488591659708006,0.6221973827483057,5476.0,1,4,1,0,0,0,1,0,0,0,0
1000.0,151.0,3,1,,0,0,0,0,43.4179835,-3.8327744,Cantabria,Maliaño,chalet,terracedHouse,7.0,1.854,0.665,0.46,0,0,0,6.907755278982137,5.017279836814924,6.622516556291391,10.921485909759191,0.019867549668874173,0.006622516556291391,151.0,0,1885.1212912062722,14.69015960129536,-166.4113356584224,1.1005524563442746,0.5453058438054262,22801.0,1,9,0,1,1,0,0,0,0,0,0
1100.0,110.0,3,3,,0,0,1,0,43.4022204,-3.8498426,Cantabria,,chalet,semidetachedHouse,10.0,3.844,0.867,0.731,0,0,0,7.003065458786462,4.700480365792417,10.0,8.83838383838384,0.02727272727272727,0.02727272727272727,330.0,0,1883.752735650176,14.82128804477476,-167.09171703050905,0.30524057880293176,0.4399201161418922,12100.0,9,9,0,1,0,0,0,0,0,0,1
900.0,92.0,3,2,3.0,1,1,0,0,43.4161877,-3.8435871,Cantabria,Maliaño,flat,,10.0,2.75,0.103,0.266,1,1,3,6.802394763324311,4.5217885770490405,9.782608695652174,10.921485909759191,0.03260869565217391,0.021739130434782608,184.0,0,1884.9653544016314,14.773161795286411,-166.87389897489868,0.2690946292693656,0.6543914652794786,8464.0,4,9,1,0,1,0,0,0,0,0,0
1400.0,170.0,4,2,5.0,1,1,0,0,43.4587749,-3.8275786,Cantabria,Cuatro Caminos,flat,,8.0,2.429,0.035,0.236,1,1,5,7.244227515603351,5.135798437050262,8.235294117647058,12.248973929818641,0.023529411764705882,0.011764705882352941,340.0,0,1888.66511580887,14.650357939177958,-166.34187678945713,1.3871740435208597,0.6889584254808073,28900.0,4,16,1,0,0,0,0,0,1,0,0
850.0,72.0,2,2,1.0,1,1,1,0,43.4705399,-3.8780707,Cantabria,Soto de la Marina,flat,penthouse,12.0,0.743,0.609,0.271,1,1,1,6.745236349484363,4.276666119016055,11.805555555555555,12.984006734006734,0.027777777777777776,0.027777777777777776,144.0,0,1889.687839197492,15.039432354198489,-168.5818270993709,1.8772857642761203,0.66066985547833,5184.0,4,4,1,0,0,0,0,0,0,0,1
900.0,110.0,3,1,,0,0,0,0,43.3956697,-3.8527708,Cantabria,,chalet,independantHouse,8.0,4.471,1.457,0.288,0,0,0,6.802394763324311,4.700480365792417,8.181818181818182,8.83838383838384,0.02727272727272727,0.00909090909090909,110.0,0,1883.184148711498,14.843842837332641,-167.19356906660477,0.6514681167687381,0.4553932878908575,12100.0,1,9,0,1,0,0,0,0,0,0,1
950.0,130.0,3,3,,0,0,0,0,43.4344519,-3.9428815,Cantabria,Boo,chalet,independantHouse,7.0,2.348,2.311,1.277,0,0,0,6.856461984594587,4.867534450455582,7.3076923076923075,9.631124579679597,0.023076923076923078,0.023076923076923078,390.0,0,1886.5516118534135,15.54631452304225,-171.25689685914983,4.545374690921519,0.346627897537364,16900.0,9,9,0,1,0,0,0,1,0,0,0
750.0,76.0,2,2,2.0,1,1,0,0,43.3988335,-3.8187314,Cantabria,,flat,,10.0,2.608,0.15,0.271,1,1,2,6.620073206530356,4.330733340286331,9.868421052631579,10.756256056890814,0.02631578947368421,0.02631578947368421,152.0,0,1883.4587491607224,14.582709505345958,-165.7284882098219,0.2101954472712254,0.6445030470960071,5776.0,4,4,1,0,0,0,1,0,0,0,0
900.0,65.0,2,1,1.0,1,1,0,0,43.4604908,-3.819755,Cantabria,Numancia - San Fernando,flat,,14.0,2.52,0.055,0.199,1,1,1,6.802394763324311,4.174387269895637,13.846153846153847,12.248973929818641,0.03076923076923077,0.015384615384615385,65.0,0,1888.8142605768849,14.590528260024998,-166.008427035754,0.7334131586733837,0.6886621882110816,4225.0,1,4,1,0,0,0,0,0,1,0,0
780.0,78.0,3,1,1.0,1,1,0,0,43.4126786,-3.4090845,Cantabria,Centro,flat,,10.0,2.298,0.43,0.42,1,1,1,6.659293919683638,4.356708826689592,10.0,11.271612811791384,0.038461538461538464,0.01282051282051282,78.0,0,1884.660663226898,11.62185712814025,-147.9974897187417,2.050906262148872,0.5689133735153944,6084.0,1,9,1,0,0,0,0,0,0,0,1
975.0,91.0,2,1,2.0,1,0,0,0,43.4629944,-3.8109911,Cantabria,Centro - Ayuntamiento,flat,,11.0,2.044,0.068,0.19,1,0,2,6.882437470997846,4.51085950651685,10.714285714285714,12.248973929818641,0.02197802197802198,0.01098901098901099,91.0,2,1889.0318822144313,14.523653164279208,-165.63708483774982,0.08114295836285475,0.7017269447213003,8281.0,1,4,1,0,0,0,0,0,1,0,0
800.0,50.0,2,1,2.0,1,0,0,0,43.4669873,-3.7969533,Cantabria,General Dávila,flat,,16.0,1.025,0.245,0.153,1,0,2,6.684611727667927,3.912023005428146,16.0,12.248973929818641,0.04,0.02,50.0,2,1889.3789849383613,14.416854362380892,-165.0421208697931,1.2497545400393375,0.721447566845928,2500.0,1,4,1,0,0,0,0,0,1,0,0
1200.0,89.0,2,2,8.0,1,1,1,0,43.472805,-3.7904395,Cantabria,Los Castros,flat,,13.0,0.568,0.381,0.154,1,1,8,7.090076835776092,4.48863636973214,13.48314606741573,12.248973929818641,0.02247191011235955,0.02247191011235955,178.0,0,1889.884774568025,14.367431603160252,-164.7810372477975,2.001213627935971,0.7428063967264312,7921.0,4,4,1,0,0,0,0,0,1,0,0
1200.0,70.0,2,1,,0,1,0,0,43.4727639,-3.7904851,Cantabria,Los Castros,flat,,17.0,0.574,0.375,0.149,0,1,0,7.090076835776092,4.248495242049359,17.142857142857142,12.248973929818641,0.02857142857142857,0.014285714285714285,70.0,0,1889.881201105143,14.36777729332201,-164.78286381876788,1.9957053311267046,0.7443062538891961,4900.0,1,4,1,0,0,0,0,0,1,0,0
1100.0,95.0,2,1,9.0,1,1,0,0,43.461056,-3.8092179,Cantabria,Centro - Ayuntamiento,flat,,12.0,1.91,0.244,0.273,1,1,9,7.003065458786462,4.553876891600541,11.578947368421053,12.248973929818641,0.021052631578947368,0.010526315789473684,95.0,0,1888.8633886351358,14.510141009680412,-165.55263246810242,0.33892088347075094,0.6443490290075017,9025.0,1,4,1,0,0,0,0,0,1,0,0
700.0,44.0,1,1,,1,0,0,0,43.4644835,-3.8067208,Cantabria,Centro - Ayuntamiento,flat,,16.0,1.71,0.099,0.118,1,0,0,6.551080335043405,3.784189633918261,15.909090909090908,12.248973929818641,0.022727272727272728,0.022727272727272728,44.0,0,1889.1613259217722,14.49112324915264,-165.4571534007068,0.4146240099644564,0.724458726744571,1936.0,1,1,1,0,0,0,0,0,1,0,0
900.0,50.0,0,1,,1,0,0,0,43.4606427,-3.8150676,Cantabria,Numancia - San Fernando,flat,studio,18.0,2.385,0.145,0.143,1,0,0,6.802394763324311,3.912023005428146,18.0,12.248973929818641,0.0,0.02,50.0,0,1888.8274638970634,14.55474079256976,-165.8052898399465,0.42082322484394397,0.6812246863247435,2500.0,1,0,1,0,0,0,0,0,1,0,0
1000.0,65.0,2,1,9.0,1,1,0,0,43.4643931,-3.7905008,Cantabria,Puerto Chico,flat,penthouse,15.0,0.431,0.08,0.071,1,1,9,6.907755278982137,4.174387269895637,15.384615384615385,12.248973929818641,0.03076923076923077,0.015384615384615385,65.0,0,1889.1534675513278,14.367896314800639,-164.75181681706448,1.712412137910592,0.8528149205174733,4225.0,1,4,1,0,0,0,0,0,1,0,0
1200.0,115.0,3,1,3.0,1,1,1,0,43.4814669,-3.7948956,Cantabria,Valdenoja,flat,,10.0,0.754,0.434,0.184,1,1,3,7.090076835776092,4.74493212836325,10.434782608695652,12.248973929818641,0.02608695652173913,0.008695652173913044,115.0,0,1890.6379637757957,14.401232614899358,-165.00762742035565,2.411791600413923,0.7040233639745574,13225.0,1,9,1,0,0,0,0,0,1,0,0
950.0,60.0,1,1,4.0,1,1,1,0,43.464064,-3.7895497,Cantabria,Puerto Chico,flat,,16.0,0.346,0.097,0.131,1,1,4,6.856461984594587,4.0943445622221,15.833333333333334,12.248973929818641,0.016666666666666666,0.016666666666666666,60.0,0,1889.124859396096,14.360686928770088,-164.7092306919808,1.7874528165338137,0.8462307922484497,3600.0,1,1,1,0,0,0,0,0,1,0,0
780.0,65.0,3,1,1.0,1,1,0,0,43.4686805,-3.8002712,Cantabria,Los Castros,flat,,12.0,1.35,0.095,0.154,1,1,1,6.659293919683638,4.174387269895637,12.0,12.248973929818641,0.046153846153846156,0.015384615384615385,65.0,0,1889.52618441108,14.44206119354944,-165.1927746061516,1.0850716068096176,0.735108350180834,4225.0,1,9,1,0,0,0,0,0,1,0,0
850.0,86.0,2,2,2.0,1,1,1,0,43.468245,-3.7904237,Cantabria,General Dávila,flat,,10.0,0.721,0.223,0.165,1,1,2,6.745236349484363,4.454347296253507,9.883720930232558,12.248973929818641,0.023255813953488372,0.023255813953488372,172.0,0,1889.4883233800253,14.36731182552169,-164.7630660454065,1.7943934032263251,0.7523627038504331,7396.0,4,4,1,0,0,0,0,0,1,0,0
975.0,85.0,2,1,1.0,1,0,0,0,43.4637381,-3.8038612,Cantabria,Centro - Ayuntamiento,flat,,11.0,1.473,0.065,0.085,1,0,1,6.882437470997846,4.442651256490317,11.470588235294118,12.248973929818641,0.023529411764705882,0.011764705882352941,85.0,1,1889.0965296253917,14.46936002886544,-165.33002696555172,0.6318667286974544,0.754997762570507,7225.0,1,4,1,0,0,0,0,0,1,0,0
950.0,90.0,2,1,5.0,1,1,0,0,43.4583315,-3.8105109,Cantabria,Castilla - Hermida,flat,,11.0,2.065,0.088,0.086,1,1,5,6.856461984594587,4.499809670330265,10.555555555555555,12.248973929818641,0.022222222222222223,0.011111111111111112,90.0,0,1888.6265767638922,14.51999331901881,-165.59844587656335,0.5849515031884553,0.72206407806544,8100.0,1,4,1,0,0,0,0,0,1,0,0
875.0,72.0,2,1,1.0,1,1,0,0,43.4628165,-3.821439,Cantabria,Numancia - San Fernando,flat,,12.0,2.229,0.269,0.152,1,1,1,6.774223886357614,4.276666119016055,12.152777777777779,12.248973929818641,0.027777777777777776,0.013888888888888888,72.0,0,1889.0164181126725,14.603396030721,-166.0905020229435,0.7911427449004015,0.6552570079012898,5184.0,1,4,1,0,0,0,0,0,1,0,0
800.0,70.0,2,1,1.0,1,1,0,0,43.4015578,-3.8222112,Cantabria,,flat,,11.0,2.414,0.218,0.102,1,1,1,6.684611727667927,4.248495242049359,11.428571428571429,10.756256056890814,0.02857142857142857,0.014285714285714285,70.0,0,1883.6952194667408,14.609298457405439,-165.88992032060736,0.25125885274771537,0.673790206482005,4900.0,1,4,1,0,0,0,1,0,0,0,0
700.0,55.0,1,1,3.0,1,1,0,0,43.4732974,-3.7901437,Cantabria,El Sardinero,flat,,13.0,0.509,0.441,0.214,1,1,3,6.551080335043405,4.007333185232471,12.727272727272727,12.248973929818641,0.01818181818181818,0.01818181818181818,55.0,0,1889.9275868288466,14.365189266649688,-164.77004425883638,2.0501899949574067,0.7267920928480552,3025.0,1,1,1,0,0,0,0,0,1,0,0
890.0,75.0,3,1,8.0,1,1,0,0,43.4711241,-3.7954862,Cantabria,Los Castros,flat,,12.0,0.963,0.264,0.324,1,1,8,6.7912214627261855,4.31748811353631,11.866666666666667,12.248973929818641,0.04,0.013333333333333334,75.0,0,1889.7386305176005,14.40571549439044,-164.99405162003742,1.5567078423231033,0.685283533351242,5625.0,1,9,1,0,0,0,0,0,1,0,0
1100.0,79.0,2,2,2.0,1,1,0,0,43.4600221,-3.8174613,Cantabria,Numancia - San Fernando,flat,,14.0,2.584,0.096,0.191,1,1,2,7.003065458786462,4.3694478524670215,13.924050632911392,12.248973929818641,0.02531645569620253,0.02531645569620253,158.0,0,1888.7735209324887,14.573010776997691,-165.90695246389475,0.6073459465508863,0.6770190596064739,6241.0,4,4,1,0,0,0,0,0,1,0,0
925.0,80.0,2,2,2.0,1,1,1,0,43.4755174,-3.8146829,Cantabria,Monte,flat,,12.0,1.66,0.528,0.735,1,1,2,6.829793737512426,4.382026634673881,11.5625,12.248973929818641,0.025,0.025,160.0,0,1890.1206131977028,14.551805627552412,-165.84531279443246,1.3555239936782704,0.5355863291616187,6400.0,4,4,1,0,0,0,0,0,1,0,0
1300.0,89.0,2,2,1.0,1,1,0,0,43.4625625,-3.7885705,Cantabria,Puerto Chico,flat,,15.0,0.235,0.183,0.256,1,1,1,7.170119543449628,4.48863636973214,14.606741573033707,12.248973929818641,0.02247191011235955,0.02247191011235955,178.0,0,1888.994339066406,14.353266433470251,-164.66098214190623,1.8685421760586434,0.8170678269185193,7921.0,4,4,1,0,0,0,0,0,1,0,0
960.0,78.0,2,2,7.0,1,1,0,0,43.463435,-3.812617,Cantabria,Centro - Ayuntamiento,flat,duplex,12.0,2.177,0.049,0.228,1,1,7,6.866933284461882,4.356708826689592,12.307692307692308,12.248973929818641,0.02564102564102564,0.02564102564102564,156.0,0,1889.0701819992248,14.536048388689,-165.709431159395,0.07586641832461127,0.6941278161666368,6084.0,4,4,1,0,0,0,0,0,1,0,0
1250.0,103.0,2,1,2.0,1,1,0,0,43.4634696,-3.792271,Cantabria,Puerto Chico,flat,,12.0,0.539,0.147,0.105,1,1,2,7.130898830296347,4.634728988229636,12.135922330097088,12.248973929818641,0.019417475728155338,0.009708737864077669,103.0,0,1889.0731896701245,14.381319337440999,-164.82525532346162,1.566831629551787,0.8088631788932509,10609.0,1,4,1,0,0,0,0,0,1,0,0
800.0,75.0,3,1,4.0,1,0,0,0,43.4667887,-3.7878893,Cantabria,Puerto Chico,flat,,11.0,0.483,0.187,0.079,1,0,4,6.684611727667927,4.31748811353631,10.666666666666666,12.248973929818641,0.04,0.013333333333333334,75.0,4,1889.3617198904478,14.348105349054489,-164.64738382209092,1.9544384833596493,0.8145176253035661,5625.0,1,9,1,0,0,0,0,0,1,0,0
950.0,109.0,3,2,2.0,1,1,0,0,43.470287,-3.7949299,Cantabria,Los Castros,flat,,9.0,1.003,0.178,0.284,1,1,2,6.856461984594587,4.6913478822291435,8.715596330275229,12.248973929818641,0.027522935779816515,0.01834862385321101,218.0,0,1889.665851862369,14.401492945914011,-164.9666918978813,1.5472774547064845,0.7089879191089831,11881.0,4,9,1,0,0,0,0,0,1,0,0
