propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,source_run
110580561,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/8a/18/1409238009.webp,,15,4,1200.0,flat,rent,73.0,True,3,1,cuesta del Hospital,Cantabria,Santander,Centro - Ayuntamiento,es,43.4616623,-3.8115248,False,https://www.idealista.com/inmueble/110580561/,7786,"TECNOCASA SANTANDER ALQUILA PISO EN CALLE CUESTA DEL HOSPITAL Este piso de 73 metros cuadrados construidos, situado en una cuarta planta, te ofrece una vida cómoda y práctica en un entorno lleno de vida. La vivienda cuenta con 3 dormitorios, salón, cocina y baño Gracias a su superficie, cada rincón de este hogar ha sido diseñado para aprovechar al máximo el espacio y la luz natural. La luminosidad es una de las características más destacadas de este piso, gracias a sus grandes ventanales en salón, y habitaciones. Es una zona tranquila pero llena de vida, con todos los servicios y comercios a tu alcance, y a pocos minutos del centro de la ciudad y del Hospital Universitario Marqués de Valdecilla. Este inmueble en buen estado es perfecto para aquellos que buscan una vivienda práctica y bien ubicada. TECNOCASA, 30 AÑOS DE EXPERIENCIA Y 900 OFICINAS EN ESPAÑA A SU DISPOSICIÓN.",False,good,False,False,16.0,False,False,False,False,[],False,False,False,1200.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en cuesta del Hospital,,,,,1500.0,300.0,20.0,rent_homes_run_20260310_171627
110574358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/87/4f/1409053498.webp,,19,5,950.0,flat,rent,90.0,True,2,1,calle Antonio López,Cantabria,Santander,Castilla - Hermida,es,43.4583749,-3.8078661,False,https://www.idealista.com/inmueble/110574358/,8091,"Piso Vacio en primera línea de la Bahía con terracita al Sur. Oportunidad. Este anuncio es informativo y no contractual, puede contener errores, se muestra a título informativo y no es vinculante. Además, está sujeto a la decisión final del propietario.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Antonio López,,,,,,,,rent_homes_run_20260310_171627
110567811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/d7/5a/1408885558.webp,1080-1713_2026,20,bj,850.0,flat,rent,91.0,True,3,1,avenida de los Castros,Cantabria,Santander,Los Castros,es,43.4695226,-3.8075505,False,https://www.idealista.com/inmueble/110567811/,8149,"TEMPORADA ESCOLAR. CURSO 26-27 HASTA JUNIO DE 2027. Piso de 91 m² de 3 habitaciones frente a la Universidad de Cantabria, en muy buen estado de conservación. Se trata de una planta baja, con 3 habitaciones, salón, cocina independiente y equipada y baño, en muy buen estado de conservación. Además dispone de sistema de calefacción de gas natural, suelos de madera y gres y ventanas de PVC. Ideal por su situación para estudiantes de la Universidad de Cantabria, IES las Llamas, CESINE, y otro centros de formación. En una zona con todos los servicios, paradas de autobús y frente al campus universitario. Se solicita un mes de fianza y no se aceptan mascotas. Llámanos para más información, nuestro equipo de expertos estará encantado de ayudarte en todo aquello que necesites. Puedes visitarnos en Santander, en la calle Floranes 63, junto a Cuatro Caminos y también en Fernando de los Ríos 58.",False,good,False,False,9.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"Los Castros, Santander",Piso en avenida de los Castros,,,,,,,,rent_homes_run_20260310_171627
110562266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/cb/2d/1408725914.webp,ARS2755i,53,,1200.0,chalet,rent,180.0,,4,3,calle Ría de Solía,Cantabria,El Astillero,,es,43.3946937,-3.8162965,False,https://www.idealista.com/inmueble/110562266/,10528,"Descubre este fantástico chalet adosado con jardín de unos 37 m² situado en la tranquila zona de El Astillero. Con una superficie de 180 metros cuadrados, esta vivienda ofrece un amplio y cómodo espacio para toda la familia. Cuenta con cuatro dormitorios y tres baños, ideales para satisfacer todas tus necesidades. La propiedad está equipada con todas las comodidades modernas, incluyendo aire acondicionado en la planta superior, calefacción de gas natural individual, instalación de alarma de seguridad y ventanas de madera que aportan calidez y aislamiento. La cocina está completamente equipada con electrodomésticos como lavavajillas, perfecta para facilitar tu día a día. Además, la vivienda se encuentra amueblada, lista para entrar a vivir. Disfruta de un entorno exterior soleado y luminoso, con orientación tanto norte como sur, que garantiza luz natural durante todo el día. Dispone de dos terrazas de 6 y 10 m² perfectas para relajarte. El suelo de gres y tarima aporta un toque de elegancia y comodidad. También dispone de un práctico trastero y un garaje para mayor comodidad. La vivienda combina funcionalidad y confort en un entorno tranquilo y bien comunicado. No pierdas la oportunidad de hacer de esta casa tu nuevo hogar en El Astillero. ¡Contáctanos para más información y agenda tu visita! ARS2755i.",False,good,False,,7.0,False,False,False,False,[],False,False,False,1200.0,€/mes,chalet,El Astillero,Chalet adosado en calle Ría de Solía,True,True,terracedHouse,,,,,rent_homes_run_20260310_171627
110537191,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/38/96/1416599621.webp,66,24,1,850.0,flat,rent,77.0,True,2,1,calle las Marzas,Cantabria,Santander,General Dávila,es,43.4621208,-3.8174142,False,https://www.idealista.com/inmueble/110537191/,7310,"En el Centro de Santander, próximo al Ayuntamiento y al Hospital de Marques de Valdecilla. Se alquila piso para fijo, PERSONAL SANITARIO O DESPLAZADO POR TRABAJO A SANTANDER. Distribuido en Recibidor, salón-comedor, dos amplios dormitorios, cocina y baño. La Comunidad dispone de ascensor. Ventanas de PVC Consultar mascotas. Orientado al sur, soleado y luminoso. Si necesitas un piso de alquiler en Santander, para larga estancia, este piso es una gran oportunidad, próximo a todos los servicios, autobús, centro medico, supermercados, farmacias, etc. Zona con fácil aparcamiento. Solicitar información sin compromiso.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,850.0,€/mes,flat,"General Dávila, Santander",Piso en calle las Marzas,,,,,,,,rent_homes_run_20260310_171627
110536976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/21/c3/1407942802.webp,,1,en,750.0,studio,rent,35.0,True,0,1,calle Salvador Hedilla,Cantabria,Santander,Centro - Ayuntamiento,es,43.4636769,-3.807505,False,https://www.idealista.com/inmueble/110536976/,8112,"Apartamento centro de la ciudad, construcción reciente, salón- dormitorio, cocina, baño, amueblado, calefacción, ascensor, trastero.",False,good,False,True,21.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Estudio en calle Salvador Hedilla,,,studio,,,,,rent_homes_run_20260310_171627
110514201,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/60/ca/1407254297.webp,22362,47,1,1500.0,flat,rent,136.0,True,3,2,"calle el Mansín, 21",Cantabria,Santander,Cueto,es,43.4781138,-3.8075726,True,https://www.idealista.com/inmueble/110514201/,8299,"Piso en alquiler sin mobiliario, con terraza, piscina y pádel, *DISPONIBLE PARA FIJO A PARTIR DE ABRIL* Situado en el barrio de Valdenoja-La Pereda, zona residencial por excelencia, este fabuloso piso de obra nueva es el hogar perfecto para quienes buscan comodidad y calidad de vida a solo unos minutos del centro de la ciudad y la playa. Ofrece una cómoda distribución y situación. Con 3 habitaciones amplias, un salón luminoso y un diseño contemporáneo. Su terraza orientada al sur con acceso directo desde salón, es el espacio perfecto para montar un comedor exterior, zona chillout o solárium, donde podrá disfrutar de agradables lecturas o ser el mejor anfitrión. A continuación, encontramos su cocina totalmente equipada con electrodomésticos de alta gama. La habitación principal con su baño incorporado en suite, está orientada al sur, al igual que el salón. La segunda habitación dispone de mucha luz natural también y se encuentra muy cercana al baño de cortesía de la vivienda, y la tercera habitación, que se encuentra a continuación. Todas con armario empotrado. Todo un lujo en la zona de Valdenoja, con buena accesibilidad, buena plaza de garaje y trastero*Opción de una segunda plaza, no incluida en el precio*. La finca cuenta con piscina comunitaria y pista de pádel. Cercano a los principales colegios, transporte público, zonas comerciales, playas, paseos y parques… zona tranquila y segura.  Mikeli Luxury Real Estate. La mayor y más selecta cartera inmobiliaria de Cantabria. Más inmuebles en la zona. Contacte con su asesor.",False,good,False,True,11.0,False,False,False,False,[],False,False,False,1500.0,€/mes,flat,"Cueto, Santander","Piso en calle el Mansín, 21",True,True,,,,,,rent_homes_run_20260310_171627
110510335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/28/67/1409361585.webp,,6,2,750.0,flat,rent,55.0,False,2,1,calle Juan de Santander,Cantabria,Santander,Castilla - Hermida,es,43.4543196,-3.8165726,False,https://www.idealista.com/inmueble/110510335/,7428,"Contactar mediante llamada telefónica. No se garantiza respuesta por mail. Se alquila piso en C/ Juan de Santander (antigua C/ Ruiz de Alda). Se trata de una vivienda distribuida en dos dormitorios, salón, cocina y un baño.   La vivienda está semiamueblada:  -cocina: equipada -salón: mueble de tv -baño: equipado -dormitorio principal: armario -dormitorio 2: armario   Se alquila para fijo, estancia mínima de un año. No se aceptan alquileres inferiores al año completo.   Si desea mas información, llámenos al teléfono de oficina en horario de mañanas de 10:00 a 13:00 y tardes de 17:00 a 20:00. Se priorizarán las llamadas directas frente a contactos por mail.",False,good,False,True,14.0,False,False,False,False,[],False,False,False,750.0,€/mes,flat,"Castilla - Hermida, Santander",Piso en calle Juan de Santander,,,,,,,,rent_homes_run_20260310_171627
110333527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/2b/86/1402195902.webp,04907,17,2,900.0,flat,rent,50.0,True,1,1,calle del Monte,Cantabria,Santander,Centro - Ayuntamiento,es,43.4620164,-3.8142327,False,https://www.idealista.com/inmueble/110333527/,7567,"c/ DEL MONTE, a un paso del centro de Santander. Alquiler para FIJO y SIN MUEBLES (a excepción de cocina) de un apartamento totalmente reformado. Estupenda galería    Se distribuye en un dormitorio con armario empotrado, espaciosa cocina americana equipada y con electrodomésticos, baño con plato de ducha, y una amplia galería. La vivienda ha sido reformada íntegramente. ¡Estrénala!    Las condiciones planteadas por el propietario para el alquiler, son:    *Seguro de impago. Para la formalización del mismo, (ARAG compañía aseguradora) hará un estudio de viabilidad, para el cual deberás acreditar unos ingresos mínimos FIJOS mensuales en España de 2.250 €.    *Alquiler SÓLO PARA FIJO y SIN MOBILIARIO (excepto cocina, baño y empotrado).     Solicita ya tu visita a través de nuestro teléfono o WhatsApp o en nuestras oficinas de Jesus de Monasterio nº 1 (Frente al ayuntamiento de Santander).",False,good,False,False,18.0,False,False,False,False,[],False,False,False,900.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle del Monte,,,,,,,,rent_homes_run_20260310_171627
110488065,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/32/b6/1406433852.webp,PAF_AL_3578,12,7,950.0,duplex,rent,80.0,True,2,2,calle Amos de Escalante,Cantabria,Santander,Centro - Ayuntamiento,es,43.4638985,-3.8115168,False,https://www.idealista.com/inmueble/110488065/,7789,"En el mismo centro de la ciudad, junto al Ayuntamiento de Santander, se alquila bonito dúplex  distribuido en 2 habitaciones salón comedor con cocina, baño y aseo. totalmente amueblado, alquiler para fijo, con todos los servicios y comodidades al alcance, con calefacción y ascensor.",False,good,False,True,12.0,False,False,False,False,[],False,False,False,950.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Dúplex en calle Amos de Escalante,,,duplex,,,,,rent_homes_run_20260310_171627
110417091,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/73/7f/1404499384.webp,22414,34,6,1850.0,flat,rent,182.0,True,3,2,calle Marqués del Arco,Cantabria,Santander,Centro - Ayuntamiento,es,43.4627216,-3.8138725,False,https://www.idealista.com/inmueble/110417091/,7596,"Descubra este magnífico piso de alta calidad, totalmente acondicionado y listo para entrar a vivir, ubicado en una de las zonas más exclusivas y demandadas del centro de Santander. Una vivienda amplia, luminosa y cuidadosamente diseñada, pensada para ofrecer el máximo confort y una excelente calidad de vida. La propiedad se alquila completamente amueblada, con un mobiliario de alta gama y un gusto exquisito en cada detalle. El salón destaca por su impresionante ventanal panorámico de 180º, que aporta una extraordinaria luminosidad natural y unas agradables vistas, creando un ambiente acogedor y elegante. Situado en una sexta planta de un edificio con ascensor, el piso ofrece tranquilidad y excelentes condiciones de luz durante todo el día. Su ubicación es inmejorable, en pleno centro de la ciudad, con acceso inmediato a todos los servicios: supermercados, comercios, restaurantes y cafeterías. Cuenta además con excelente comunicación mediante transporte público y se encuentra próximo a zonas culturales, espacios de ocio y áreas verdes. Una oportunidad única tanto para quienes desean vivir en el corazón de Santander, como para familias que buscan un hogar cómodo, funcional y agradable. No cuenta con plaza de GARAJE ni trastero.",False,good,False,True,10.0,False,False,False,False,[],False,False,False,1850.0,€/mes,flat,"Centro - Ayuntamiento, Santander",Piso en calle Marqués del Arco,,,,,,,,rent_homes_run_20260310_171627
