tipo_operacion,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,subtipologia,provincia,municipio,distrito,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km
alquiler,1000.0,75.0,2,1,flat,desconocido,Cantabria,Entrambasaguas,desconocido,43.37699,-3.68248,3,True,False,False,False,9.987,1.906,0.145
alquiler,800.0,78.0,3,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4670193,-3.789282,4,True,False,False,False,0.557,0.107,0.103
alquiler,1300.0,85.0,2,2,flat,desconocido,Cantabria,Santander,Valdenoja,43.4796705,-3.7980685,3,True,True,True,False,0.919,0.205,0.312
alquiler,900.0,75.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4589146,-3.8149818,8,True,True,False,False,2.404,0.159,0.065
alquiler,2300.0,211.0,3,3,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4644518,-3.7937207,9,True,True,False,False,0.677,0.106,0.065
alquiler,1200.0,85.0,2,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4632322,-3.8038453,3,True,False,False,False,1.468,0.101,0.095
alquiler,1000.0,80.0,2,2,flat,desconocido,Cantabria,Marina de Cudeyo,desconocido,43.4438526,-3.7680394,2,True,True,True,False,0.483,0.039,2.543
alquiler,1600.0,232.0,4,3,flat,duplex,Cantabria,Camargo,Maliaño,43.4288674,-3.8076069,3,True,True,False,False,0.85,2.31,1.669
alquiler,800.0,90.0,3,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4699626,-3.7999514,3,True,False,False,False,1.318,0.097,0.226
alquiler,800.0,81.0,2,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4622002,-3.811343,1,True,True,False,False,2.073,0.14,0.281
alquiler,850.0,57.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4589493,-3.8158661,3,True,True,False,False,2.474,0.089,0.117
alquiler,1000.0,90.0,3,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4651743,-3.7880081,5,True,True,False,False,0.329,0.206,0.202
alquiler,900.0,80.0,2,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4743613,-3.7908705,bj,True,False,False,False,0.446,0.413,0.199
alquiler,840.0,90.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4591782,-3.8121359,4,True,True,False,False,2.173,0.195,0.198
alquiler,900.0,65.0,3,1,flat,desconocido,Cantabria,Santa Maria de Cayon,desconocido,43.3227762,-3.8522453,2,True,False,False,False,11.486,0.259,0.307
alquiler,1680.0,250.0,4,4,chalet,terracedHouse,Cantabria,Marina de Cudeyo,desconocido,43.4464325,-3.768533,desconocido,False,False,True,False,0.257,0.262,2.414
alquiler,950.0,104.0,2,2,flat,desconocido,Cantabria,Santander,La Pereda,43.4747246,-3.8058276,2,True,True,True,False,1.534,0.255,0.562
alquiler,7000.0,470.0,6,3,chalet,independantHouse,Cantabria,Santander,El Sardinero,43.4704399,-3.7813824,desconocido,False,False,True,False,0.216,0.301,0.268
alquiler,1600.0,122.0,4,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4593771,-3.8097105,7,True,True,False,False,1.977,0.053,0.214
alquiler,2000.0,90.0,2,2,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4640618,-3.7970672,3,True,True,False,False,0.932,0.122,0.132
alquiler,1600.0,122.0,4,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4603358,-3.8083107,7,True,True,False,False,1.847,0.198,0.341
alquiler,1500.0,85.0,2,2,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4637604,-3.8051378,1,True,True,False,False,1.576,0.154,0.025
alquiler,1600.0,160.0,4,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4616494,-3.8083441,7,True,True,False,False,1.835,0.162,0.195
alquiler,1100.0,86.0,3,2,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4629215,-3.790871,desconocido,True,True,False,False,0.421,0.071,0.12
alquiler,3500.0,143.0,3,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4766316,-3.7875308,5,True,True,True,False,0.083,0.245,0.433
alquiler,800.0,74.0,2,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4626204,-3.8216405,3,True,True,False,False,2.239,0.283,0.134
alquiler,2000.0,140.0,3,2,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4643538,-3.7974214,3,True,True,False,False,0.965,0.133,0.142
alquiler,1200.0,78.0,2,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4700952,-3.7857224,4,False,True,False,False,0.439,0.322,0.334
alquiler,3000.0,231.0,4,2,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4630385,-3.8010323,2,True,True,False,False,1.241,0.16,0.088
alquiler,850.0,90.0,3,1,flat,desconocido,Cantabria,Santander,Castilla - Hermida,43.4567168,-3.8145334,1,True,True,False,False,2.425,0.032,0.201
alquiler,950.0,75.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4607322,-3.8170052,1,True,False,False,False,2.539,0.138,0.119
alquiler,700.0,75.0,2,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4641047,-3.7959398,4,False,False,False,False,0.843,0.07,0.076
alquiler,1000.0,70.0,2,1,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4615789,-3.8149025,2,True,False,False,False,2.363,0.045,0.21
alquiler,1100.0,65.0,1,1,flat,desconocido,Cantabria,Santander,General Dávila,43.467275,-3.814946,3,True,False,False,False,2.214,0.06,0.249
alquiler,1400.0,112.0,3,2,flat,duplex,Cantabria,Santander,Centro - Ayuntamiento,43.4638088,-3.8057986,4,True,True,False,False,1.629,0.102,0.018
alquiler,2000.0,164.0,3,2,flat,desconocido,Cantabria,Santander,Numancia - San Fernando,43.4609693,-3.8203005,9,True,True,False,False,2.452,0.116,0.136
alquiler,800.0,70.0,1,2,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4599485,-3.808416,bj,False,True,False,False,1.863,0.159,0.317
alquiler,795.0,58.0,2,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4651045,-3.802781,en,True,False,False,False,1.406,0.119,0.109
alquiler,900.0,60.0,2,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.462741,-3.8091969,3,True,True,False,False,1.899,0.091,0.107
alquiler,900.0,80.0,3,1,flat,desconocido,Cantabria,Entrambasaguas,desconocido,43.380363,-3.680881,3,True,False,False,False,9.697,1.722,0.479
alquiler,900.0,60.0,1,1,flat,desconocido,Cantabria,Santander,El Sardinero,43.4686833,-3.7848316,3,True,True,False,False,0.535,0.443,0.301
alquiler,950.0,100.0,3,1,flat,desconocido,Cantabria,Santander,El Sardinero,43.4737904,-3.7854981,5,True,True,True,False,0.278,0.2,0.191
alquiler,4000.0,130.0,3,2,flat,desconocido,Cantabria,Ribamontan al Mar,Somo,43.4558332,-3.743074,bj,True,False,True,False,0.86,0.158,1.075
alquiler,1200.0,100.0,4,3,flat,desconocido,Cantabria,Camargo,Maliaño,43.4283544,-3.8059486,2,True,False,False,False,0.842,2.255,1.723
alquiler,890.0,70.0,2,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4595806,-3.8093847,3,True,True,False,False,1.947,0.081,0.244
alquiler,2200.0,300.0,5,2,chalet,independantHouse,Cantabria,Villaescusa,desconocido,43.3778319,-3.8332416,desconocido,False,False,True,False,5.195,2.083,2.102
alquiler,8000.0,160.0,4,5,chalet,desconocido,Cantabria,Santander,El Sardinero,43.4728109,-3.7878641,desconocido,False,False,True,False,0.459,0.339,0.297
alquiler,1200.0,90.0,2,2,flat,desconocido,Cantabria,Santander,Valdenoja,43.4788379,-3.7979539,3,True,True,True,False,0.888,0.154,0.334
alquiler,1350.0,64.0,2,2,flat,desconocido,Cantabria,Santander,Monte,43.4733836,-3.8201445,2,True,True,False,False,1.488,0.775,0.29
alquiler,1250.0,88.0,3,1,flat,desconocido,Cantabria,Santander,Castilla - Hermida,43.4537623,-3.8152029,7,True,True,False,False,2.585,0.22,0.115
alquiler,950.0,55.0,1,1,flat,desconocido,Cantabria,Santander,Puerto Chico,43.4622078,-3.7872816,2,True,True,False,False,0.144,0.293,0.221
alquiler,850.0,79.0,2,2,flat,desconocido,Cantabria,Santander,Los Castros,43.4705336,-3.7958459,7,True,True,True,False,1.031,0.257,0.353
alquiler,2000.0,71.0,2,1,flat,desconocido,Cantabria,Santander,Los Castros,43.4706207,-3.7966184,4,True,True,False,False,1.067,0.27,0.415
alquiler,2000.0,145.0,4,3,flat,desconocido,Cantabria,Santander,El Sardinero,43.4673698,-3.7827171,1,True,True,False,False,0.344,0.584,0.284
alquiler,1700.0,120.0,4,3,flat,desconocido,Cantabria,Santander,El Sardinero,43.4745584,-3.7914391,1,False,True,False,False,0.463,0.404,0.166
alquiler,2000.0,150.0,3,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4815592,-3.7894142,1,True,True,False,False,0.445,0.343,0.33
alquiler,1500.0,65.0,2,1,countryHouse,casaDePueblo,Cantabria,Sobremazas,desconocido,43.3754102,-3.7480326,desconocido,False,False,True,False,7.181,1.106,0.836
alquiler,750.0,50.0,1,1,flat,desconocido,Cantabria,Santander,Valdenoja,43.4758373,-3.8052952,1,True,True,True,False,1.473,0.361,0.504
alquiler,900.0,85.0,2,2,flat,desconocido,Cantabria,Santander,Valdenoja,43.48062,-3.78856,1,False,True,False,False,0.383,0.247,0.437
alquiler,1500.0,87.0,2,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4691982,-3.7880096,bj,False,True,True,False,0.639,0.368,0.155
alquiler,1000.0,100.0,3,2,flat,desconocido,Cantabria,El Astillero,desconocido,43.398561,-3.8216779,4,True,True,False,False,2.708,0.149,0.238
alquiler,750.0,42.0,1,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4651215,-3.8057042,1,True,False,False,False,1.639,0.126,0.157
alquiler,950.0,70.0,3,1,flat,desconocido,Cantabria,El Astillero,desconocido,43.4025566,-3.8243565,1,True,False,False,False,2.39,0.413,0.266
alquiler,1100.0,111.0,2,1,flat,desconocido,Cantabria,Santander,Centro - Ayuntamiento,43.4642006,-3.8041234,1,False,False,False,False,1.498,0.084,0.091
alquiler,850.0,79.0,2,2,flat,desconocido,Cantabria,Santander,Los Castros,43.4736909,-3.7957794,7,True,True,True,False,0.805,0.444,0.208
alquiler,790.0,70.0,2,1,flat,desconocido,Cantabria,Santander,General Dávila,43.4632878,-3.821406,3,True,True,False,False,2.187,0.228,0.12
alquiler,1500.0,130.0,4,3,flat,desconocido,Cantabria,Santander,El Sardinero,43.4721909,-3.7876132,1,False,True,False,False,0.449,0.321,0.289
alquiler,1100.0,110.0,3,2,flat,desconocido,Cantabria,Santander,La Pereda,43.4775753,-3.8012268,2,True,True,True,False,1.136,0.295,0.24
alquiler,2500.0,230.0,4,4,flat,desconocido,Cantabria,Santander,El Sardinero,43.4789499,-3.7890871,1,False,True,False,False,0.239,0.057,0.31
alquiler,1200.0,130.0,2,2,flat,desconocido,Cantabria,Santander,El Sardinero,43.4750638,-3.7908445,6,False,True,False,False,0.39,0.337,0.237
alquiler,1150.0,130.0,3,2,flat,desconocido,Cantabria,Santander,Los Castros,43.469132,-3.8056454,2,True,True,True,False,1.748,0.056,0.025
alquiler,750.0,85.0,2,2,flat,desconocido,Cantabria,Ribamontan al Mar,Somo,43.4553882,-3.7448443,1,False,False,True,False,0.713,0.166,1.171
